Time	direction	frame	subF	slot	1stSym	nSymbol	cellId	bwpId	streamId	rnti	tbSize	mcs	rv	SINR(dB)	CQI	corrupt	TBler
1.67293	DL	167	2	0	1	12	1	0	0	1	8312	0	2	-6.76206	0	1	1
1.67393	DL	167	3	0	1	12	1	0	0	1	8312	0	3	-6.76206	0	1	1
1.67493	DL	167	4	0	1	12	1	0	0	1	8312	0	2	-6.76206	0	1	1
1.67593	DL	167	5	0	1	12	1	0	0	1	8312	0	0	-9.77236	0	1	1
1.67593	DL	167	5	0	1	12	1	0	1	1	8312	0	0	-8.07428	0	1	1
1.67693	DL	167	6	0	1	12	1	0	0	1	8312	0	0	-9.77236	0	1	1
1.67693	DL	167	6	0	1	12	1	0	1	1	8312	0	0	-8.07428	0	1	1
1.67793	DL	167	7	0	1	12	1	0	0	1	8312	0	3	-6.76206	0	1	1
1.67886	DL	167	8	0	1	11	1	0	0	1	7621	0	0	-9.77236	0	1	1
1.67886	DL	167	8	0	1	11	1	0	1	1	7621	0	0	-8.07428	0	1	1
1.67993	DL	167	9	0	1	12	1	0	0	1	8312	0	3	-6.76206	0	1	1
1.68093	DL	168	0	0	1	12	1	0	0	1	8312	0	1	-6.76206	0	1	1
1.68193	DL	168	1	0	1	12	1	0	0	1	8312	0	1	-6.76206	0	1	1
1.68293	DL	168	2	0	1	12	1	0	0	1	8312	0	0	-9.77236	0	1	1
1.68293	DL	168	2	0	1	12	1	0	1	1	8312	0	0	-8.07428	0	1	1
1.68393	DL	168	3	0	1	12	1	0	0	1	7621	0	1	-6.27028	0	1	1
1.68493	DL	168	4	0	1	12	1	0	0	1	8312	0	0	-9.77236	0	1	1
1.68493	DL	168	4	0	1	12	1	0	1	1	8312	0	0	-8.07428	0	1	1
1.68593	DL	168	5	0	1	12	1	0	0	1	8312	0	2	-6.76206	0	1	1
1.68693	DL	168	6	0	1	12	1	0	0	1	8312	0	2	-6.76206	0	1	1
1.68793	DL	168	7	0	1	12	1	0	0	1	8312	0	1	-6.76206	0	1	1
1.68893	DL	168	8	0	1	12	1	0	0	1	7621	0	2	-6.27028	0	1	1
1.68993	DL	168	9	0	1	12	1	0	0	1	8312	0	1	-6.76206	0	1	1
1.69093	DL	169	0	0	1	12	1	0	0	1	8312	0	3	-6.76206	0	1	1
1.69193	DL	169	1	0	1	12	1	0	0	1	8312	0	3	-6.76206	0	1	1
1.69293	DL	169	2	0	1	12	1	0	0	1	8312	0	2	-6.76206	0	1	1
1.69393	DL	169	3	0	1	12	1	0	0	1	7621	0	3	-6.27028	0	1	1
1.69493	DL	169	4	0	1	12	1	0	0	1	8312	0	2	-6.76206	0	1	1
1.69593	DL	169	5	0	1	12	1	0	0	1	8312	0	0	-9.77236	0	1	1
1.69593	DL	169	5	0	1	12	1	0	1	1	8312	0	0	-8.07428	0	1	1
1.69693	DL	169	6	0	1	12	1	0	0	1	8312	0	0	-9.77236	0	1	1
1.69693	DL	169	6	0	1	12	1	0	1	1	8312	0	0	-8.07428	0	1	1
1.69793	DL	169	7	0	1	12	1	0	0	1	8312	0	3	-6.76206	0	1	1
1.69893	DL	169	8	0	1	12	1	0	0	1	8312	0	0	-9.77236	0	1	1
1.69893	DL	169	8	0	1	12	1	0	1	1	8312	0	0	-8.07428	0	1	1
1.69993	DL	169	9	0	1	12	1	0	0	1	8312	0	3	-6.76206	0	1	1
1.70093	DL	170	0	0	1	12	1	0	0	1	8312	0	1	-6.76206	0	1	1
1.70193	DL	170	1	0	1	12	1	0	0	1	8312	0	1	-6.76206	0	1	1
1.70293	DL	170	2	0	1	12	1	0	0	1	8312	0	0	-9.77236	0	1	1
1.70293	DL	170	2	0	1	12	1	0	1	1	8312	0	0	-8.07428	0	1	1
1.70393	DL	170	3	0	1	12	1	0	0	1	8312	0	1	-6.76206	0	1	1
1.70493	DL	170	4	0	1	12	1	0	0	1	8312	0	0	-9.77236	0	1	1
1.70493	DL	170	4	0	1	12	1	0	1	1	8312	0	0	-8.07428	0	1	1
1.70593	DL	170	5	0	1	12	1	0	0	1	8312	0	2	-6.76206	0	1	1
1.70693	DL	170	6	0	1	12	1	0	0	1	8312	0	2	-6.76206	0	1	1
1.70793	DL	170	7	0	1	12	1	0	0	1	8312	0	1	-6.76206	0	1	1
1.70893	DL	170	8	0	1	12	1	0	0	1	8312	0	2	-6.76206	0	1	1
1.70993	DL	170	9	0	1	12	1	0	0	1	8312	0	1	-6.76206	0	1	1
1.71093	DL	171	0	0	1	12	1	0	0	1	8312	0	3	-6.76206	0	1	1
1.71193	DL	171	1	0	1	12	1	0	0	1	8312	0	3	-6.76206	0	1	1
1.71293	DL	171	2	0	1	12	1	0	0	1	8312	0	2	-6.76206	0	1	1
1.71393	DL	171	3	0	1	12	1	0	0	1	8312	0	3	-6.76206	0	1	1
1.71493	DL	171	4	0	1	12	1	0	0	1	8312	0	2	-6.76206	0	1	1
1.71593	DL	171	5	0	1	12	1	0	0	1	8312	0	0	-9.77236	0	1	1
1.71593	DL	171	5	0	1	12	1	0	1	1	8312	0	0	-8.07428	0	1	1
1.71693	DL	171	6	0	1	12	1	0	0	1	8312	0	0	-9.77236	0	1	1
1.71693	DL	171	6	0	1	12	1	0	1	1	8312	0	0	-8.07428	0	1	1
1.71793	DL	171	7	0	1	12	1	0	0	1	8312	0	3	-6.76206	0	1	1
1.71893	DL	171	8	0	1	12	1	0	0	1	8312	0	0	-9.77236	0	1	1
1.71893	DL	171	8	0	1	12	1	0	1	1	8312	0	0	-8.07428	0	1	1
1.71993	DL	171	9	0	1	12	1	0	0	1	8312	0	3	-6.76206	0	1	1
1.72093	DL	172	0	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.72193	DL	172	1	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.72293	DL	172	2	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.72293	DL	172	2	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.72393	DL	172	3	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.72493	DL	172	4	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.72493	DL	172	4	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.72593	DL	172	5	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.72693	DL	172	6	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.72793	DL	172	7	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.72893	DL	172	8	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.72993	DL	172	9	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.73093	DL	173	0	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.73193	DL	173	1	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.73293	DL	173	2	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.73393	DL	173	3	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.73493	DL	173	4	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.73593	DL	173	5	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.73593	DL	173	5	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.73693	DL	173	6	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.73693	DL	173	6	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.73793	DL	173	7	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.73893	DL	173	8	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.73893	DL	173	8	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.73993	DL	173	9	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.74093	DL	174	0	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.74193	DL	174	1	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.74293	DL	174	2	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.74293	DL	174	2	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.74393	DL	174	3	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.74493	DL	174	4	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.74493	DL	174	4	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.74593	DL	174	5	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.74693	DL	174	6	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.74793	DL	174	7	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.74893	DL	174	8	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.74993	DL	174	9	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.75093	DL	175	0	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.75193	DL	175	1	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.75293	DL	175	2	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.75393	DL	175	3	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.75493	DL	175	4	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.75593	DL	175	5	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.75593	DL	175	5	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.75693	DL	175	6	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.75693	DL	175	6	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.75793	DL	175	7	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.75886	DL	175	8	0	1	11	1	0	0	1	7621	0	0	-8.57117	0	1	1
1.75886	DL	175	8	0	1	11	1	0	1	1	7621	0	0	-36.523	0	1	1
1.75993	DL	175	9	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.76093	DL	176	0	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.76193	DL	176	1	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.76293	DL	176	2	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.76293	DL	176	2	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.76393	DL	176	3	0	1	12	1	0	0	1	7621	0	1	-5.18833	0	1	1
1.76493	DL	176	4	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.76493	DL	176	4	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.76593	DL	176	5	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.76693	DL	176	6	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.76793	DL	176	7	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.76893	DL	176	8	0	1	12	1	0	0	1	7621	0	2	-5.18833	0	1	1
1.76993	DL	176	9	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.77093	DL	177	0	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.77193	DL	177	1	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.77293	DL	177	2	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.77393	DL	177	3	0	1	12	1	0	0	1	7621	0	3	-5.18833	0	1	1
1.77493	DL	177	4	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.77593	DL	177	5	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.77593	DL	177	5	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.77693	DL	177	6	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.77693	DL	177	6	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.77793	DL	177	7	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.77893	DL	177	8	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.77893	DL	177	8	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.77993	DL	177	9	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.78093	DL	178	0	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.78193	DL	178	1	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.78293	DL	178	2	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.78293	DL	178	2	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.78393	DL	178	3	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.78493	DL	178	4	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.78493	DL	178	4	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.78593	DL	178	5	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.78693	DL	178	6	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.78793	DL	178	7	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.78893	DL	178	8	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.78993	DL	178	9	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.79093	DL	179	0	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.79193	DL	179	1	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.79293	DL	179	2	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.79393	DL	179	3	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.79493	DL	179	4	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.79593	DL	179	5	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.79593	DL	179	5	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.79693	DL	179	6	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.79693	DL	179	6	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.79793	DL	179	7	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.79893	DL	179	8	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.79893	DL	179	8	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.79993	DL	179	9	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.80093	DL	180	0	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.80193	DL	180	1	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.80293	DL	180	2	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.80293	DL	180	2	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.80393	DL	180	3	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.80493	DL	180	4	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.80493	DL	180	4	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.80593	DL	180	5	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.80693	DL	180	6	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.80793	DL	180	7	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.80893	DL	180	8	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.80993	DL	180	9	0	1	12	1	0	0	1	8312	0	1	-5.56087	0	1	1
1.81093	DL	181	0	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.81193	DL	181	1	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.81293	DL	181	2	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.81393	DL	181	3	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.81493	DL	181	4	0	1	12	1	0	0	1	8312	0	2	-5.56087	0	1	1
1.81593	DL	181	5	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.81593	DL	181	5	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.81693	DL	181	6	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.81693	DL	181	6	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.81793	DL	181	7	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.81893	DL	181	8	0	1	12	1	0	0	1	8312	0	0	-8.57117	0	1	1
1.81893	DL	181	8	0	1	12	1	0	1	1	8312	0	0	-36.523	0	1	1
1.81993	DL	181	9	0	1	12	1	0	0	1	8312	0	3	-5.56087	0	1	1
1.82093	DL	182	0	0	1	12	1	0	0	1	8312	0	1	16.5846	8	0	0
1.82193	DL	182	1	0	1	12	1	0	0	1	8312	0	1	16.5846	8	0	0
1.82293	DL	182	2	0	1	12	1	0	0	1	8312	0	0	13.5743	6	0	0
1.82293	DL	182	2	0	1	12	1	0	1	1	8312	0	0	12.868	6	1	1
1.82393	DL	182	3	0	1	12	1	0	0	1	8312	0	1	16.5846	8	0	0
1.82493	DL	182	4	0	1	12	1	0	0	1	8312	0	0	13.5743	6	0	0
1.82493	DL	182	4	0	1	12	1	0	1	1	8312	0	0	12.868	6	1	1
1.82593	DL	182	5	0	1	12	1	0	0	1	8312	0	0	13.5743	6	0	0
1.82593	DL	182	5	0	1	12	1	0	1	1	8312	0	0	12.868	6	1	1
1.82693	DL	182	6	0	1	12	1	0	0	1	114674	13	0	13.5743	6	1	1
1.82693	DL	182	6	0	1	12	1	0	1	1	8312	0	0	12.868	6	1	1
1.82793	DL	182	7	0	1	12	1	0	0	1	114674	13	0	13.5743	6	1	1
1.82793	DL	182	7	0	1	12	1	0	1	1	8312	0	0	12.868	6	1	1
1.82893	DL	182	8	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.82893	DL	182	8	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.82993	DL	182	9	0	1	12	1	0	0	1	114674	13	0	13.5743	6	1	1
1.82993	DL	182	9	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.83093	DL	183	0	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.83093	DL	183	0	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.83193	DL	183	1	0	1	12	1	0	0	1	114674	13	1	16.5846	8	0	0
1.83293	DL	183	2	0	1	12	1	0	0	1	114674	13	1	16.5846	8	0	0
1.83393	DL	183	3	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.83393	DL	183	3	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.83493	DL	183	4	0	1	12	1	0	0	1	114674	13	1	16.5846	8	0	0
1.83593	DL	183	5	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.83593	DL	183	5	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.83693	DL	183	6	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.83693	DL	183	6	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.83793	DL	183	7	0	1	12	1	0	0	1	114674	13	0	13.5743	6	1	1
1.83793	DL	183	7	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.83886	DL	183	8	0	1	11	1	0	0	1	105118	13	0	13.5743	6	1	1
1.83886	DL	183	8	0	1	11	1	0	1	1	76449	9	0	12.868	6	1	1
1.83993	DL	183	9	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.83993	DL	183	9	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.84093	DL	184	0	0	1	12	1	0	0	1	114674	13	0	13.5743	6	1	1
1.84093	DL	184	0	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.84193	DL	184	1	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.84193	DL	184	1	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.84293	DL	184	2	0	1	12	1	0	0	1	114674	13	1	16.5846	8	0	0
1.84393	DL	184	3	0	1	12	1	0	0	1	105118	13	1	17.0858	8	0	0
1.84493	DL	184	4	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.84493	DL	184	4	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.84593	DL	184	5	0	1	12	1	0	0	1	114674	13	1	16.5846	8	0	0
1.84693	DL	184	6	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.84693	DL	184	6	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.84793	DL	184	7	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.84793	DL	184	7	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.84893	DL	184	8	0	1	12	1	0	0	1	114674	13	0	13.5743	6	1	1
1.84893	DL	184	8	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.84993	DL	184	9	0	1	12	1	0	0	1	114674	13	0	13.5743	6	1	1
1.84993	DL	184	9	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.85093	DL	185	0	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.85093	DL	185	0	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.85193	DL	185	1	0	1	12	1	0	0	1	114674	13	0	13.5743	6	1	1
1.85193	DL	185	1	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.85293	DL	185	2	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.85293	DL	185	2	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.85393	DL	185	3	0	1	12	1	0	0	1	114674	13	1	16.5846	8	0	0
1.85493	DL	185	4	0	1	12	1	0	0	1	114674	13	1	16.5846	8	0	0
1.85593	DL	185	5	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.85593	DL	185	5	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.85693	DL	185	6	0	1	12	1	0	0	1	114674	13	1	16.5846	8	0	0
1.85793	DL	185	7	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.85793	DL	185	7	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.85893	DL	185	8	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.85893	DL	185	8	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.85993	DL	185	9	0	1	12	1	0	0	1	114674	13	0	13.5743	6	1	1
1.85993	DL	185	9	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.86093	DL	186	0	0	1	12	1	0	0	1	114674	13	0	13.5743	6	1	1
1.86093	DL	186	0	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.86193	DL	186	1	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.86193	DL	186	1	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.86293	DL	186	2	0	1	12	1	0	0	1	114674	13	0	13.5743	6	1	1
1.86293	DL	186	2	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.86393	DL	186	3	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.86393	DL	186	3	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.86493	DL	186	4	0	1	12	1	0	0	1	114674	13	1	16.5846	8	0	0
1.86593	DL	186	5	0	1	12	1	0	0	1	114674	13	1	16.5846	8	0	0
1.86693	DL	186	6	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.86693	DL	186	6	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.86793	DL	186	7	0	1	12	1	0	0	1	114674	13	1	16.5846	8	0	0
1.86893	DL	186	8	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.86893	DL	186	8	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.86993	DL	186	9	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.86993	DL	186	9	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.87093	DL	187	0	0	1	12	1	0	0	1	114674	13	0	13.5743	6	1	1
1.87093	DL	187	0	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.87193	DL	187	1	0	1	12	1	0	0	1	114674	13	0	13.5743	6	1	1
1.87193	DL	187	1	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.87293	DL	187	2	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.87293	DL	187	2	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.87393	DL	187	3	0	1	12	1	0	0	1	114674	13	0	13.5743	6	1	1
1.87393	DL	187	3	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.87493	DL	187	4	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.87493	DL	187	4	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.87593	DL	187	5	0	1	12	1	0	0	1	114674	13	1	16.5846	8	0	0
1.87693	DL	187	6	0	1	12	1	0	0	1	114674	13	1	16.5846	8	0	0
1.87793	DL	187	7	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.87793	DL	187	7	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.87893	DL	187	8	0	1	12	1	0	0	1	114674	13	1	16.5846	8	0	0
1.87993	DL	187	9	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.87993	DL	187	9	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.88093	DL	188	0	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.88093	DL	188	0	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.88193	DL	188	1	0	1	12	1	0	0	1	114674	13	0	13.5743	6	1	1
1.88193	DL	188	1	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.88293	DL	188	2	0	1	12	1	0	0	1	114674	13	0	13.5743	6	1	1
1.88293	DL	188	2	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.88393	DL	188	3	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.88393	DL	188	3	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.88493	DL	188	4	0	1	12	1	0	0	1	114674	13	0	13.5743	6	1	1
1.88493	DL	188	4	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.88593	DL	188	5	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.88593	DL	188	5	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.88693	DL	188	6	0	1	12	1	0	0	1	114674	13	1	16.5846	8	0	0
1.88793	DL	188	7	0	1	12	1	0	0	1	114674	13	1	16.5846	8	0	0
1.88893	DL	188	8	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.88893	DL	188	8	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.88993	DL	188	9	0	1	12	1	0	0	1	114674	13	1	16.5846	8	0	0
1.89093	DL	189	0	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.89093	DL	189	0	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.89193	DL	189	1	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
1.89193	DL	189	1	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.89293	DL	189	2	0	1	12	1	0	0	1	114674	13	0	13.5743	6	1	1
1.89293	DL	189	2	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.89393	DL	189	3	0	1	12	1	0	0	1	114674	13	0	13.5743	6	1	1
1.89393	DL	189	3	0	1	12	1	0	1	1	83398	9	0	12.868	6	1	1
1.89493	DL	189	4	0	1	12	1	0	0	1	83398	9	0	13.5743	6	0	0
