time(s)	cellId	rnti	lcid	packetSize
2.4744	2	1	4	1030
2.47444	2	1	4	1030
2.47448	2	1	4	1030
2.47452	2	1	4	1030
2.47456	2	1	4	1030
2.4746	2	1	4	1030
2.47464	2	1	4	1030
2.47468	2	1	4	1030
2.47472	2	1	4	1030
2.47476	2	1	4	1030
2.4748	2	1	4	1030
2.47484	2	1	4	1030
2.47488	2	1	4	1030
2.47492	2	1	4	1030
2.47496	2	1	4	1030
2.475	2	1	4	1030
2.47504	2	1	4	1030
2.47508	2	1	4	1030
2.47512	2	1	4	1030
2.47516	2	1	4	1030
2.4752	2	1	4	1030
2.47524	2	1	4	1030
2.47528	2	1	4	1030
2.47532	2	1	4	1030
2.47536	2	1	4	1030
2.4754	2	1	4	1030
2.47544	2	1	4	1030
2.47548	2	1	4	1030
2.47552	2	1	4	1030
2.47556	2	1	4	1030
2.4756	2	1	4	1030
2.47564	2	1	4	1030
2.47568	2	1	4	1030
2.47572	2	1	4	1030
2.47576	2	1	4	1030
2.4758	2	1	4	1030
2.47584	2	1	4	1030
2.47588	2	1	4	1030
2.47592	2	1	4	1030
2.47596	2	1	4	1030
2.476	2	1	4	1030
2.47604	2	1	4	1030
2.47608	2	1	4	1030
2.47612	2	1	4	1030
2.47616	2	1	4	1030
2.4762	2	1	4	1030
2.47624	2	1	4	1030
2.47628	2	1	4	1030
2.47632	2	1	4	1030
2.47636	2	1	4	1030
2.4764	2	1	4	1030
2.47644	2	1	4	1030
2.47648	2	1	4	1030
2.47652	2	1	4	1030
2.47656	2	1	4	1030
2.4766	2	1	4	1030
2.47664	2	1	4	1030
2.47668	2	1	4	1030
2.47672	2	1	4	1030
2.47676	2	1	4	1030
2.4768	2	1	4	1030
2.47684	2	1	4	1030
2.47688	2	1	4	1030
2.47692	2	1	4	1030
2.47696	2	1	4	1030
2.477	2	1	4	1030
2.47704	2	1	4	1030
2.47708	2	1	4	1030
2.47712	2	1	4	1030
2.47716	2	1	4	1030
2.4772	2	1	4	1030
2.47724	2	1	4	1030
2.47728	2	1	4	1030
2.47732	2	1	4	1030
2.47736	2	1	4	1030
2.4774	2	1	4	1030
2.47744	2	1	4	1030
2.47748	2	1	4	1030
2.47752	2	1	4	1030
2.47756	2	1	4	1030
2.4776	2	1	4	1030
2.47764	2	1	4	1030
2.47768	2	1	4	1030
2.47772	2	1	4	1030
2.47776	2	1	4	1030
2.4778	2	1	4	1030
2.47784	2	1	4	1030
2.47788	2	1	4	1030
2.47792	2	1	4	1030
2.47796	2	1	4	1030
2.478	2	1	4	1030
2.47804	2	1	4	1030
2.47808	2	1	4	1030
2.47812	2	1	4	1030
2.47816	2	1	4	1030
2.4782	2	1	4	1030
2.47824	2	1	4	1030
2.47828	2	1	4	1030
2.47832	2	1	4	1030
2.47836	2	1	4	1030
2.4784	2	1	4	1030
2.47844	2	1	4	1030
2.47848	2	1	4	1030
2.47852	2	1	4	1030
2.47856	2	1	4	1030
2.4786	2	1	4	1030
2.47864	2	1	4	1030
2.47868	2	1	4	1030
2.47872	2	1	4	1030
2.47876	2	1	4	1030
2.4788	2	1	4	1030
2.47884	2	1	4	1030
2.47888	2	1	4	1030
2.47892	2	1	4	1030
2.47896	2	1	4	1030
2.479	2	1	4	1030
2.47904	2	1	4	1030
2.47908	2	1	4	1030
2.47912	2	1	4	1030
2.47916	2	1	4	1030
2.4792	2	1	4	1030
2.47924	2	1	4	1030
2.47928	2	1	4	1030
2.47932	2	1	4	1030
2.47936	2	1	4	1030
2.4794	2	1	4	1030
2.47944	2	1	4	1030
2.47948	2	1	4	1030
2.47952	2	1	4	1030
2.47956	2	1	4	1030
2.4796	2	1	4	1030
2.47964	2	1	4	1030
2.47968	2	1	4	1030
2.47972	2	1	4	1030
2.47976	2	1	4	1030
2.4798	2	1	4	1030
2.47984	2	1	4	1030
2.47988	2	1	4	1030
2.47992	2	1	4	1030
2.47996	2	1	4	1030
2.48	2	1	4	1030
2.48004	2	1	4	1030
2.48008	2	1	4	1030
2.48012	2	1	4	1030
2.48016	2	1	4	1030
2.4802	2	1	4	1030
2.48024	2	1	4	1030
2.48028	2	1	4	1030
2.48032	2	1	4	1030
2.48036	2	1	4	1030
2.4804	2	1	4	1030
2.48044	2	1	4	1030
2.48048	2	1	4	1030
2.48052	2	1	4	1030
2.48056	2	1	4	1030
2.4806	2	1	4	1030
2.48064	2	1	4	1030
2.48068	2	1	4	1030
2.48072	2	1	4	1030
2.48076	2	1	4	1030
2.4808	2	1	4	1030
2.48084	2	1	4	1030
2.48088	2	1	4	1030
2.48092	2	1	4	1030
2.48096	2	1	4	1030
2.481	2	1	4	1030
2.48104	2	1	4	1030
2.48108	2	1	4	1030
2.48112	2	1	4	1030
2.48116	2	1	4	1030
2.4812	2	1	4	1030
2.48124	2	1	4	1030
2.48128	2	1	4	1030
2.48132	2	1	4	1030
2.48136	2	1	4	1030
2.4814	2	1	4	1030
2.48144	2	1	4	1030
2.48148	2	1	4	1030
2.48152	2	1	4	1030
2.48156	2	1	4	1030
2.4816	2	1	4	1030
2.48164	2	1	4	1030
2.48168	2	1	4	1030
2.48172	2	1	4	1030
2.48176	2	1	4	1030
2.4818	2	1	4	1030
2.48184	2	1	4	1030
2.48188	2	1	4	1030
2.48192	2	1	4	1030
2.48196	2	1	4	1030
2.482	2	1	4	1030
2.48204	2	1	4	1030
2.48208	2	1	4	1030
2.48212	2	1	4	1030
2.48216	2	1	4	1030
2.4822	2	1	4	1030
2.48224	2	1	4	1030
2.48228	2	1	4	1030
2.48232	2	1	4	1030
2.48236	2	1	4	1030
2.4824	2	1	4	1030
2.48244	2	1	4	1030
2.48248	2	1	4	1030
2.48252	2	1	4	1030
2.48256	2	1	4	1030
2.4826	2	1	4	1030
2.48264	2	1	4	1030
2.48268	2	1	4	1030
2.48272	2	1	4	1030
2.48276	2	1	4	1030
2.4828	2	1	4	1030
2.48284	2	1	4	1030
2.48288	2	1	4	1030
2.48292	2	1	4	1030
2.48296	2	1	4	1030
2.483	2	1	4	1030
2.48304	2	1	4	1030
2.48308	2	1	4	1030
2.48312	2	1	4	1030
2.48316	2	1	4	1030
2.4832	2	1	4	1030
2.48324	2	1	4	1030
2.48328	2	1	4	1030
2.48332	2	1	4	1030
2.48336	2	1	4	1030
2.4834	2	1	4	1030
2.48344	2	1	4	1030
2.48348	2	1	4	1030
2.48352	2	1	4	1030
2.48356	2	1	4	1030
2.4836	2	1	4	1030
2.48364	2	1	4	1030
2.48368	2	1	4	1030
2.48372	2	1	4	1030
2.48376	2	1	4	1030
2.4838	2	1	4	1030
2.48384	2	1	4	1030
2.48388	2	1	4	1030
2.48392	2	1	4	1030
2.48396	2	1	4	1030
2.484	2	1	4	1030
2.48404	2	1	4	1030
2.48408	2	1	4	1030
2.48412	2	1	4	1030
2.48416	2	1	4	1030
2.4842	2	1	4	1030
2.48424	2	1	4	1030
2.48428	2	1	4	1030
2.48432	2	1	4	1030
2.48436	2	1	4	1030
2.4844	2	1	4	1030
2.48444	2	1	4	1030
2.48448	2	1	4	1030
2.48452	2	1	4	1030
2.48456	2	1	4	1030
2.4846	2	1	4	1030
2.48464	2	1	4	1030
2.48468	2	1	4	1030
2.48472	2	1	4	1030
2.48476	2	1	4	1030
2.4848	2	1	4	1030
2.48484	2	1	4	1030
2.48488	2	1	4	1030
2.48492	2	1	4	1030
2.48496	2	1	4	1030
2.485	2	1	4	1030
2.48504	2	1	4	1030
2.48508	2	1	4	1030
2.48512	2	1	4	1030
2.48516	2	1	4	1030
2.4852	2	1	4	1030
2.48524	2	1	4	1030
2.48528	2	1	4	1030
2.48532	2	1	4	1030
2.48536	2	1	4	1030
2.4854	2	1	4	1030
2.48544	2	1	4	1030
2.48548	2	1	4	1030
2.48552	2	1	4	1030
2.48556	2	1	4	1030
2.4856	2	1	4	1030
2.48564	2	1	4	1030
2.48568	2	1	4	1030
2.48572	2	1	4	1030
2.48576	2	1	4	1030
2.4858	2	1	4	1030
2.48584	2	1	4	1030
2.48588	2	1	4	1030
2.48592	2	1	4	1030
2.48596	2	1	4	1030
2.486	2	1	4	1030
2.48604	2	1	4	1030
2.48608	2	1	4	1030
2.48612	2	1	4	1030
2.48616	2	1	4	1030
2.4862	2	1	4	1030
2.48624	2	1	4	1030
2.48628	2	1	4	1030
2.48632	2	1	4	1030
2.48636	2	1	4	1030
2.4864	2	1	4	1030
2.48644	2	1	4	1030
2.48648	2	1	4	1030
2.48652	2	1	4	1030
2.48656	2	1	4	1030
2.4866	2	1	4	1030
2.48664	2	1	4	1030
2.48668	2	1	4	1030
2.48672	2	1	4	1030
2.48676	2	1	4	1030
2.4868	2	1	4	1030
2.48684	2	1	4	1030
2.48688	2	1	4	1030
2.48692	2	1	4	1030
2.48696	2	1	4	1030
2.487	2	1	4	1030
2.48704	2	1	4	1030
2.48708	2	1	4	1030
2.48712	2	1	4	1030
2.48716	2	1	4	1030
2.4872	2	1	4	1030
2.48724	2	1	4	1030
2.48728	2	1	4	1030
2.48732	2	1	4	1030
2.48736	2	1	4	1030
2.4874	2	1	4	1030
2.48744	2	1	4	1030
2.48748	2	1	4	1030
2.48752	2	1	4	1030
2.48756	2	1	4	1030
2.4876	2	1	4	1030
2.48764	2	1	4	1030
2.48768	2	1	4	1030
2.48772	2	1	4	1030
2.48776	2	1	4	1030
2.4878	2	1	4	1030
2.48784	2	1	4	1030
2.48788	2	1	4	1030
2.48792	2	1	4	1030
2.48796	2	1	4	1030
2.488	2	1	4	1030
2.48804	2	1	4	1030
2.48808	2	1	4	1030
2.48812	2	1	4	1030
2.48816	2	1	4	1030
2.4882	2	1	4	1030
2.48824	2	1	4	1030
2.48828	2	1	4	1030
2.48832	2	1	4	1030
2.48836	2	1	4	1030
2.4884	2	1	4	1030
2.48844	2	1	4	1030
2.48848	2	1	4	1030
2.48852	2	1	4	1030
2.48856	2	1	4	1030
2.4886	2	1	4	1030
2.48864	2	1	4	1030
2.48868	2	1	4	1030
2.48872	2	1	4	1030
2.48876	2	1	4	1030
2.4888	2	1	4	1030
2.48884	2	1	4	1030
2.48888	2	1	4	1030
2.48892	2	1	4	1030
2.48896	2	1	4	1030
2.489	2	1	4	1030
2.48904	2	1	4	1030
2.48908	2	1	4	1030
2.48912	2	1	4	1030
2.48916	2	1	4	1030
2.4892	2	1	4	1030
2.48924	2	1	4	1030
2.48928	2	1	4	1030
2.48932	2	1	4	1030
2.48936	2	1	4	1030
2.4894	2	1	4	1030
2.48944	2	1	4	1030
2.48948	2	1	4	1030
2.48952	2	1	4	1030
2.48956	2	1	4	1030
2.4896	2	1	4	1030
2.48964	2	1	4	1030
2.48968	2	1	4	1030
2.48972	2	1	4	1030
2.48976	2	1	4	1030
2.4898	2	1	4	1030
2.48984	2	1	4	1030
2.48988	2	1	4	1030
2.48992	2	1	4	1030
2.48996	2	1	4	1030
2.49	2	1	4	1030
2.49004	2	1	4	1030
2.49008	2	1	4	1030
2.49012	2	1	4	1030
2.49016	2	1	4	1030
2.4902	2	1	4	1030
2.49024	2	1	4	1030
2.49028	2	1	4	1030
2.49032	2	1	4	1030
2.49036	2	1	4	1030
2.4904	2	1	4	1030
2.49044	2	1	4	1030
2.49048	2	1	4	1030
2.49052	2	1	4	1030
2.49056	2	1	4	1030
2.4906	2	1	4	1030
2.49064	2	1	4	1030
2.49068	2	1	4	1030
2.49072	2	1	4	1030
2.49076	2	1	4	1030
2.4908	2	1	4	1030
2.49084	2	1	4	1030
2.49088	2	1	4	1030
2.49092	2	1	4	1030
2.49096	2	1	4	1030
2.491	2	1	4	1030
2.49104	2	1	4	1030
2.49108	2	1	4	1030
2.49112	2	1	4	1030
2.49116	2	1	4	1030
2.4912	2	1	4	1030
2.49124	2	1	4	1030
2.49128	2	1	4	1030
2.49132	2	1	4	1030
2.49136	2	1	4	1030
2.4914	2	1	4	1030
2.49144	2	1	4	1030
2.49148	2	1	4	1030
2.49152	2	1	4	1030
2.49156	2	1	4	1030
2.4916	2	1	4	1030
2.49164	2	1	4	1030
2.49168	2	1	4	1030
2.49172	2	1	4	1030
2.49176	2	1	4	1030
2.4918	2	1	4	1030
2.49184	2	1	4	1030
2.49188	2	1	4	1030
2.49192	2	1	4	1030
2.49196	2	1	4	1030
2.492	2	1	4	1030
2.49204	2	1	4	1030
2.49208	2	1	4	1030
2.49212	2	1	4	1030
2.49216	2	1	4	1030
2.4922	2	1	4	1030
2.49224	2	1	4	1030
2.49228	2	1	4	1030
2.49232	2	1	4	1030
2.49236	2	1	4	1030
2.4924	2	1	4	1030
2.49244	2	1	4	1030
2.49248	2	1	4	1030
2.49252	2	1	4	1030
2.49256	2	1	4	1030
2.4926	2	1	4	1030
2.49264	2	1	4	1030
2.49268	2	1	4	1030
2.49272	2	1	4	1030
2.49276	2	1	4	1030
2.4928	2	1	4	1030
2.49284	2	1	4	1030
2.49288	2	1	4	1030
2.49292	2	1	4	1030
2.49296	2	1	4	1030
2.493	2	1	4	1030
2.49304	2	1	4	1030
2.49308	2	1	4	1030
2.49312	2	1	4	1030
2.49316	2	1	4	1030
2.4932	2	1	4	1030
2.49324	2	1	4	1030
2.49328	2	1	4	1030
2.49332	2	1	4	1030
2.49336	2	1	4	1030
2.4934	2	1	4	1030
2.49344	2	1	4	1030
2.49348	2	1	4	1030
2.49352	2	1	4	1030
2.49356	2	1	4	1030
2.4936	2	1	4	1030
2.49364	2	1	4	1030
2.49368	2	1	4	1030
2.49372	2	1	4	1030
2.49376	2	1	4	1030
2.4938	2	1	4	1030
2.49384	2	1	4	1030
2.49388	2	1	4	1030
2.49392	2	1	4	1030
2.49396	2	1	4	1030
2.494	2	1	4	1030
2.49404	2	1	4	1030
2.49408	2	1	4	1030
2.49412	2	1	4	1030
2.49416	2	1	4	1030
2.4942	2	1	4	1030
2.49424	2	1	4	1030
2.49428	2	1	4	1030
2.49432	2	1	4	1030
2.49436	2	1	4	1030
2.4944	2	1	4	1030
2.49444	2	1	4	1030
2.49448	2	1	4	1030
2.49452	2	1	4	1030
2.49456	2	1	4	1030
2.4946	2	1	4	1030
2.49464	2	1	4	1030
2.49468	2	1	4	1030
2.49472	2	1	4	1030
2.49476	2	1	4	1030
2.4948	2	1	4	1030
2.49484	2	1	4	1030
2.49488	2	1	4	1030
2.49492	2	1	4	1030
2.49496	2	1	4	1030
2.495	2	1	4	1030
2.49504	2	1	4	1030
2.49508	2	1	4	1030
2.49512	2	1	4	1030
2.49516	2	1	4	1030
2.4952	2	1	4	1030
2.49524	2	1	4	1030
2.49528	2	1	4	1030
2.49532	2	1	4	1030
2.49536	2	1	4	1030
2.4954	2	1	4	1030
2.49544	2	1	4	1030
2.49548	2	1	4	1030
2.49552	2	1	4	1030
2.49556	2	1	4	1030
2.4956	2	1	4	1030
2.49564	2	1	4	1030
2.49568	2	1	4	1030
2.49572	2	1	4	1030
2.49576	2	1	4	1030
2.4958	2	1	4	1030
2.49584	2	1	4	1030
2.49588	2	1	4	1030
2.49592	2	1	4	1030
2.49596	2	1	4	1030
2.496	2	1	4	1030
2.49604	2	1	4	1030
2.49608	2	1	4	1030
2.49612	2	1	4	1030
2.49616	2	1	4	1030
2.4962	2	1	4	1030
2.49624	2	1	4	1030
2.49628	2	1	4	1030
2.49632	2	1	4	1030
2.49636	2	1	4	1030
2.4964	2	1	4	1030
2.49644	2	1	4	1030
2.49648	2	1	4	1030
2.49652	2	1	4	1030
2.49656	2	1	4	1030
2.4966	2	1	4	1030
2.49664	2	1	4	1030
2.49668	2	1	4	1030
2.49672	2	1	4	1030
2.49676	2	1	4	1030
2.4968	2	1	4	1030
2.49684	2	1	4	1030
2.49688	2	1	4	1030
2.49692	2	1	4	1030
2.49696	2	1	4	1030
2.497	2	1	4	1030
2.49704	2	1	4	1030
2.49708	2	1	4	1030
2.49712	2	1	4	1030
2.49716	2	1	4	1030
2.4972	2	1	4	1030
2.49724	2	1	4	1030
2.49728	2	1	4	1030
2.49732	2	1	4	1030
2.49736	2	1	4	1030
2.4974	2	1	4	1030
2.49744	2	1	4	1030
2.49748	2	1	4	1030
2.49752	2	1	4	1030
2.49756	2	1	4	1030
2.4976	2	1	4	1030
2.49764	2	1	4	1030
2.49768	2	1	4	1030
2.49772	2	1	4	1030
2.49776	2	1	4	1030
2.4978	2	1	4	1030
2.49784	2	1	4	1030
2.49788	2	1	4	1030
2.49792	2	1	4	1030
2.49796	2	1	4	1030
2.498	2	1	4	1030
2.49804	2	1	4	1030
2.49808	2	1	4	1030
2.49812	2	1	4	1030
2.49816	2	1	4	1030
2.4982	2	1	4	1030
2.49824	2	1	4	1030
2.49828	2	1	4	1030
2.49832	2	1	4	1030
2.49836	2	1	4	1030
2.4984	2	1	4	1030
2.49844	2	1	4	1030
2.49848	2	1	4	1030
2.49852	2	1	4	1030
2.49856	2	1	4	1030
2.4986	2	1	4	1030
2.49864	2	1	4	1030
2.49868	2	1	4	1030
2.49872	2	1	4	1030
2.49876	2	1	4	1030
2.4988	2	1	4	1030
2.49884	2	1	4	1030
2.49888	2	1	4	1030
2.49892	2	1	4	1030
2.49896	2	1	4	1030
2.499	2	1	4	1030
2.49904	2	1	4	1030
2.49908	2	1	4	1030
2.49912	2	1	4	1030
2.49916	2	1	4	1030
2.4992	2	1	4	1030
2.49924	2	1	4	1030
2.49928	2	1	4	1030
2.49932	2	1	4	1030
2.49936	2	1	4	1030
2.4994	2	1	4	1030
2.49944	2	1	4	1030
2.49948	2	1	4	1030
2.49952	2	1	4	1030
2.49956	2	1	4	1030
2.4996	2	1	4	1030
2.49964	2	1	4	1030
2.49968	2	1	4	1030
2.49972	2	1	4	1030
2.49976	2	1	4	1030
2.4998	2	1	4	1030
2.49984	2	1	4	1030
2.49988	2	1	4	1030
2.49992	2	1	4	1030
2.49996	2	1	4	1030
2.5	2	1	4	1030
2.50004	2	1	4	1030
2.50008	2	1	4	1030
2.50012	2	1	4	1030
2.50016	2	1	4	1030
2.5002	2	1	4	1030
2.50024	2	1	4	1030
2.50028	2	1	4	1030
2.50032	2	1	4	1030
2.50036	2	1	4	1030
2.5004	2	1	4	1030
2.50044	2	1	4	1030
2.50048	2	1	4	1030
2.50052	2	1	4	1030
2.50056	2	1	4	1030
2.5006	2	1	4	1030
2.50064	2	1	4	1030
2.50068	2	1	4	1030
2.50072	2	1	4	1030
2.50076	2	1	4	1030
2.5008	2	1	4	1030
2.50084	2	1	4	1030
2.50088	2	1	4	1030
2.50092	2	1	4	1030
2.50096	2	1	4	1030
2.501	2	1	4	1030
2.50104	2	1	4	1030
2.50108	2	1	4	1030
2.50112	2	1	4	1030
2.50116	2	1	4	1030
2.5012	2	1	4	1030
2.50124	2	1	4	1030
2.50128	2	1	4	1030
2.50132	2	1	4	1030
2.50136	2	1	4	1030
2.5014	2	1	4	1030
2.50144	2	1	4	1030
2.50148	2	1	4	1030
2.50152	2	1	4	1030
2.50156	2	1	4	1030
2.5016	2	1	4	1030
2.50164	2	1	4	1030
2.50168	2	1	4	1030
2.50172	2	1	4	1030
2.50176	2	1	4	1030
2.5018	2	1	4	1030
2.50184	2	1	4	1030
2.50188	2	1	4	1030
2.50192	2	1	4	1030
2.50196	2	1	4	1030
2.502	2	1	4	1030
2.50204	2	1	4	1030
2.50208	2	1	4	1030
2.50212	2	1	4	1030
2.50216	2	1	4	1030
2.5022	2	1	4	1030
2.50224	2	1	4	1030
2.50228	2	1	4	1030
2.50232	2	1	4	1030
2.50236	2	1	4	1030
2.5024	2	1	4	1030
2.50244	2	1	4	1030
2.50248	2	1	4	1030
2.50252	2	1	4	1030
2.50256	2	1	4	1030
2.5026	2	1	4	1030
2.50264	2	1	4	1030
2.50268	2	1	4	1030
2.50272	2	1	4	1030
2.50276	2	1	4	1030
2.5028	2	1	4	1030
2.50284	2	1	4	1030
2.50288	2	1	4	1030
2.50292	2	1	4	1030
2.50296	2	1	4	1030
2.503	2	1	4	1030
2.50304	2	1	4	1030
2.50308	2	1	4	1030
2.50312	2	1	4	1030
2.50316	2	1	4	1030
2.5032	2	1	4	1030
2.50324	2	1	4	1030
2.50328	2	1	4	1030
2.50332	2	1	4	1030
2.50336	2	1	4	1030
2.5034	2	1	4	1030
2.50344	2	1	4	1030
2.50348	2	1	4	1030
2.50352	2	1	4	1030
2.50356	2	1	4	1030
2.5036	2	1	4	1030
2.50364	2	1	4	1030
2.50368	2	1	4	1030
2.50372	2	1	4	1030
2.50376	2	1	4	1030
2.5038	2	1	4	1030
2.50384	2	1	4	1030
2.50388	2	1	4	1030
2.50392	2	1	4	1030
2.50396	2	1	4	1030
2.504	2	1	4	1030
2.50404	2	1	4	1030
2.50408	2	1	4	1030
2.50412	2	1	4	1030
2.50416	2	1	4	1030
2.5042	2	1	4	1030
2.50424	2	1	4	1030
2.50428	2	1	4	1030
2.50432	2	1	4	1030
2.50436	2	1	4	1030
2.5044	2	1	4	1030
2.50444	2	1	4	1030
2.50448	2	1	4	1030
2.50452	2	1	4	1030
2.50456	2	1	4	1030
2.5046	2	1	4	1030
2.50464	2	1	4	1030
2.50468	2	1	4	1030
2.50472	2	1	4	1030
2.50476	2	1	4	1030
2.5048	2	1	4	1030
2.50484	2	1	4	1030
2.50488	2	1	4	1030
2.50492	2	1	4	1030
2.50496	2	1	4	1030
2.505	2	1	4	1030
2.50504	2	1	4	1030
2.50508	2	1	4	1030
2.50512	2	1	4	1030
2.50516	2	1	4	1030
2.5052	2	1	4	1030
2.50524	2	1	4	1030
2.50528	2	1	4	1030
2.50532	2	1	4	1030
2.50536	2	1	4	1030
2.5054	2	1	4	1030
2.50544	2	1	4	1030
2.50548	2	1	4	1030
2.50552	2	1	4	1030
2.50556	2	1	4	1030
2.5056	2	1	4	1030
2.50564	2	1	4	1030
2.50568	2	1	4	1030
2.50572	2	1	4	1030
2.50576	2	1	4	1030
2.5058	2	1	4	1030
2.50584	2	1	4	1030
2.50588	2	1	4	1030
2.50592	2	1	4	1030
2.50596	2	1	4	1030
2.506	2	1	4	1030
2.50604	2	1	4	1030
2.50608	2	1	4	1030
2.50612	2	1	4	1030
2.50616	2	1	4	1030
2.5062	2	1	4	1030
2.50624	2	1	4	1030
2.50628	2	1	4	1030
2.50632	2	1	4	1030
2.50636	2	1	4	1030
2.5064	2	1	4	1030
2.50644	2	1	4	1030
2.50648	2	1	4	1030
2.50652	2	1	4	1030
2.50656	2	1	4	1030
2.5066	2	1	4	1030
2.50664	2	1	4	1030
2.50668	2	1	4	1030
2.50672	2	1	4	1030
2.50676	2	1	4	1030
2.5068	2	1	4	1030
2.50684	2	1	4	1030
2.50688	2	1	4	1030
2.50692	2	1	4	1030
2.50696	2	1	4	1030
2.507	2	1	4	1030
2.50704	2	1	4	1030
2.50708	2	1	4	1030
2.50712	2	1	4	1030
2.50716	2	1	4	1030
2.5072	2	1	4	1030
2.50724	2	1	4	1030
2.50728	2	1	4	1030
2.50732	2	1	4	1030
2.50736	2	1	4	1030
2.5074	2	1	4	1030
2.50744	2	1	4	1030
2.50748	2	1	4	1030
2.50752	2	1	4	1030
2.50756	2	1	4	1030
2.5076	2	1	4	1030
2.50764	2	1	4	1030
2.50768	2	1	4	1030
2.50772	2	1	4	1030
2.50776	2	1	4	1030
2.5078	2	1	4	1030
2.50784	2	1	4	1030
2.50788	2	1	4	1030
2.50792	2	1	4	1030
2.50796	2	1	4	1030
2.508	2	1	4	1030
2.50804	2	1	4	1030
2.50808	2	1	4	1030
2.50812	2	1	4	1030
2.50816	2	1	4	1030
2.5082	2	1	4	1030
2.50824	2	1	4	1030
2.50828	2	1	4	1030
2.50832	2	1	4	1030
2.50836	2	1	4	1030
2.5084	2	1	4	1030
2.50844	2	1	4	1030
2.50848	2	1	4	1030
2.50852	2	1	4	1030
2.50856	2	1	4	1030
2.5086	2	1	4	1030
2.50864	2	1	4	1030
2.50868	2	1	4	1030
2.50872	2	1	4	1030
2.50876	2	1	4	1030
2.5088	2	1	4	1030
2.50884	2	1	4	1030
2.50888	2	1	4	1030
2.50892	2	1	4	1030
2.50896	2	1	4	1030
2.509	2	1	4	1030
2.50904	2	1	4	1030
2.50908	2	1	4	1030
2.50912	2	1	4	1030
2.50916	2	1	4	1030
2.5092	2	1	4	1030
2.50924	2	1	4	1030
2.50928	2	1	4	1030
2.50932	2	1	4	1030
2.50936	2	1	4	1030
2.5094	2	1	4	1030
2.50944	2	1	4	1030
2.50948	2	1	4	1030
2.50952	2	1	4	1030
2.50956	2	1	4	1030
2.5096	2	1	4	1030
2.50964	2	1	4	1030
2.50968	2	1	4	1030
2.50972	2	1	4	1030
2.50976	2	1	4	1030
2.5098	2	1	4	1030
2.50984	2	1	4	1030
2.50988	2	1	4	1030
2.50992	2	1	4	1030
2.50996	2	1	4	1030
2.51	2	1	4	1030
2.51004	2	1	4	1030
2.51008	2	1	4	1030
2.51012	2	1	4	1030
2.51016	2	1	4	1030
2.5102	2	1	4	1030
2.51024	2	1	4	1030
2.51028	2	1	4	1030
2.51032	2	1	4	1030
2.51036	2	1	4	1030
2.5104	2	1	4	1030
2.51044	2	1	4	1030
2.51048	2	1	4	1030
2.51052	2	1	4	1030
2.51056	2	1	4	1030
2.5106	2	1	4	1030
2.51064	2	1	4	1030
2.51068	2	1	4	1030
2.51072	2	1	4	1030
2.51076	2	1	4	1030
2.5108	2	1	4	1030
2.51084	2	1	4	1030
2.51088	2	1	4	1030
2.51092	2	1	4	1030
2.51096	2	1	4	1030
2.511	2	1	4	1030
2.51104	2	1	4	1030
2.51108	2	1	4	1030
2.51112	2	1	4	1030
2.51116	2	1	4	1030
2.5112	2	1	4	1030
2.51124	2	1	4	1030
2.51128	2	1	4	1030
2.51132	2	1	4	1030
2.51136	2	1	4	1030
2.5114	2	1	4	1030
2.51144	2	1	4	1030
2.51148	2	1	4	1030
2.51152	2	1	4	1030
2.51156	2	1	4	1030
2.5116	2	1	4	1030
2.51164	2	1	4	1030
2.51168	2	1	4	1030
2.51172	2	1	4	1030
2.51176	2	1	4	1030
2.5118	2	1	4	1030
2.51184	2	1	4	1030
2.51188	2	1	4	1030
2.51192	2	1	4	1030
2.51196	2	1	4	1030
2.512	2	1	4	1030
2.51204	2	1	4	1030
2.51208	2	1	4	1030
2.51212	2	1	4	1030
2.51216	2	1	4	1030
2.5122	2	1	4	1030
2.51224	2	1	4	1030
2.51228	2	1	4	1030
2.51232	2	1	4	1030
2.51236	2	1	4	1030
2.5124	2	1	4	1030
2.51244	2	1	4	1030
2.51248	2	1	4	1030
2.51252	2	1	4	1030
2.51256	2	1	4	1030
2.5126	2	1	4	1030
2.51264	2	1	4	1030
2.51268	2	1	4	1030
2.51272	2	1	4	1030
2.51276	2	1	4	1030
2.5128	2	1	4	1030
2.51284	2	1	4	1030
2.51288	2	1	4	1030
2.51292	2	1	4	1030
2.51296	2	1	4	1030
2.513	2	1	4	1030
2.51304	2	1	4	1030
2.51308	2	1	4	1030
2.51312	2	1	4	1030
2.51316	2	1	4	1030
2.5132	2	1	4	1030
2.51324	2	1	4	1030
2.51328	2	1	4	1030
2.51332	2	1	4	1030
2.51336	2	1	4	1030
2.5134	2	1	4	1030
2.51344	2	1	4	1030
2.51348	2	1	4	1030
2.51352	2	1	4	1030
2.51356	2	1	4	1030
2.5136	2	1	4	1030
2.51364	2	1	4	1030
2.51368	2	1	4	1030
2.51372	2	1	4	1030
2.51376	2	1	4	1030
2.5138	2	1	4	1030
2.51384	2	1	4	1030
2.51388	2	1	4	1030
2.51392	2	1	4	1030
2.51396	2	1	4	1030
2.514	2	1	4	1030
2.51404	2	1	4	1030
2.51408	2	1	4	1030
2.51412	2	1	4	1030
2.51416	2	1	4	1030
2.5142	2	1	4	1030
2.51424	2	1	4	1030
2.51428	2	1	4	1030
2.51432	2	1	4	1030
2.51436	2	1	4	1030
2.5144	2	1	4	1030
