% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	stream	harqId	ndi	rv	mcs	tbSize
1.853	1	0	1	1	185	5	0	1	12	0	12	1	0	9	83398
1.853	1	0	1	1	185	5	0	1	12	1	12	1	0	9	83398
1.854	1	0	1	1	185	6	0	1	12	0	15	0	1	13	114674
1.854	1	0	1	1	185	6	0	1	12	1	15	255	0	255	0
1.855	1	0	1	1	185	7	0	1	12	0	14	1	0	9	83398
1.855	1	0	1	1	185	7	0	1	12	1	14	1	0	9	83398
1.856	1	0	1	1	185	8	0	1	12	0	11	1	0	9	83398
1.856	1	0	1	1	185	8	0	1	12	1	11	1	0	9	83398
1.857	1	0	1	1	185	9	0	1	12	0	13	1	0	13	114674
1.857	1	0	1	1	185	9	0	1	12	1	13	1	0	9	83398
1.858	1	0	1	1	186	0	0	1	12	0	12	1	0	13	114674
1.858	1	0	1	1	186	0	0	1	12	1	12	1	0	9	83398
1.859	1	0	1	1	186	1	0	1	12	0	15	1	0	9	83398
1.859	1	0	1	1	186	1	0	1	12	1	15	1	0	9	83398
1.86	1	0	1	1	186	2	0	1	12	0	14	1	0	13	114674
1.86	1	0	1	1	186	2	0	1	12	1	14	1	0	9	83398
1.861	1	0	1	1	186	3	0	1	12	0	11	1	0	9	83398
1.861	1	0	1	1	186	3	0	1	12	1	11	1	0	9	83398
1.862	1	0	1	1	186	4	0	1	12	0	13	0	1	13	114674
1.862	1	0	1	1	186	4	0	1	12	1	13	255	0	255	0
1.863	1	0	1	1	186	5	0	1	12	0	12	0	1	13	114674
1.863	1	0	1	1	186	5	0	1	12	1	12	255	0	255	0
1.864	1	0	1	1	186	6	0	1	12	0	15	1	0	9	83398
1.864	1	0	1	1	186	6	0	1	12	1	15	1	0	9	83398
1.865	1	0	1	1	186	7	0	1	12	0	14	0	1	13	114674
1.865	1	0	1	1	186	7	0	1	12	1	14	255	0	255	0
1.866	1	0	1	1	186	8	0	1	12	0	11	1	0	9	83398
1.866	1	0	1	1	186	8	0	1	12	1	11	1	0	9	83398
1.867	1	0	1	1	186	9	0	1	12	0	13	1	0	9	83398
1.867	1	0	1	1	186	9	0	1	12	1	13	1	0	9	83398
1.868	1	0	1	1	187	0	0	1	12	0	12	1	0	13	114674
1.868	1	0	1	1	187	0	0	1	12	1	12	1	0	9	83398
1.869	1	0	1	1	187	1	0	1	12	0	15	1	0	13	114674
1.869	1	0	1	1	187	1	0	1	12	1	15	1	0	9	83398
1.87	1	0	1	1	187	2	0	1	12	0	14	1	0	9	83398
1.87	1	0	1	1	187	2	0	1	12	1	14	1	0	9	83398
1.871	1	0	1	1	187	3	0	1	12	0	11	1	0	13	114674
1.871	1	0	1	1	187	3	0	1	12	1	11	1	0	9	83398
1.872	1	0	1	1	187	4	0	1	12	0	13	1	0	9	83398
1.872	1	0	1	1	187	4	0	1	12	1	13	1	0	9	83398
1.873	1	0	1	1	187	5	0	1	12	0	12	0	1	13	114674
1.873	1	0	1	1	187	5	0	1	12	1	12	255	0	255	0
1.874	1	0	1	1	187	6	0	1	12	0	15	0	1	13	114674
1.874	1	0	1	1	187	6	0	1	12	1	15	255	0	255	0
1.875	1	0	1	1	187	7	0	1	12	0	14	1	0	9	83398
1.875	1	0	1	1	187	7	0	1	12	1	14	1	0	9	83398
1.876	1	0	1	1	187	8	0	1	12	0	11	0	1	13	114674
1.876	1	0	1	1	187	8	0	1	12	1	11	255	0	255	0
1.877	1	0	1	1	187	9	0	1	12	0	13	1	0	9	83398
1.877	1	0	1	1	187	9	0	1	12	1	13	1	0	9	83398
1.878	1	0	1	1	188	0	0	1	12	0	12	1	0	9	83398
1.878	1	0	1	1	188	0	0	1	12	1	12	1	0	9	83398
1.879	1	0	1	1	188	1	0	1	12	0	15	1	0	13	114674
1.879	1	0	1	1	188	1	0	1	12	1	15	1	0	9	83398
1.88	1	0	1	1	188	2	0	1	12	0	14	1	0	13	114674
1.88	1	0	1	1	188	2	0	1	12	1	14	1	0	9	83398
1.881	1	0	1	1	188	3	0	1	12	0	11	1	0	9	83398
1.881	1	0	1	1	188	3	0	1	12	1	11	1	0	9	83398
1.882	1	0	1	1	188	4	0	1	12	0	13	1	0	13	114674
1.882	1	0	1	1	188	4	0	1	12	1	13	1	0	9	83398
1.883	1	0	1	1	188	5	0	1	12	0	12	1	0	9	83398
1.883	1	0	1	1	188	5	0	1	12	1	12	1	0	9	83398
1.884	1	0	1	1	188	6	0	1	12	0	15	0	1	13	114674
1.884	1	0	1	1	188	6	0	1	12	1	15	255	0	255	0
1.885	1	0	1	1	188	7	0	1	12	0	14	0	1	13	114674
1.885	1	0	1	1	188	7	0	1	12	1	14	255	0	255	0
1.886	1	0	1	1	188	8	0	1	12	0	11	1	0	9	83398
1.886	1	0	1	1	188	8	0	1	12	1	11	1	0	9	83398
1.887	1	0	1	1	188	9	0	1	12	0	13	0	1	13	114674
1.887	1	0	1	1	188	9	0	1	12	1	13	255	0	255	0
1.888	1	0	1	1	189	0	0	1	12	0	12	1	0	9	83398
1.888	1	0	1	1	189	0	0	1	12	1	12	1	0	9	83398
1.889	1	0	1	1	189	1	0	1	12	0	15	1	0	9	83398
1.889	1	0	1	1	189	1	0	1	12	1	15	1	0	9	83398
1.89	1	0	1	1	189	2	0	1	12	0	14	1	0	13	114674
1.89	1	0	1	1	189	2	0	1	12	1	14	1	0	9	83398
1.891	1	0	1	1	189	3	0	1	12	0	11	1	0	13	114674
1.891	1	0	1	1	189	3	0	1	12	1	11	1	0	9	83398
1.892	1	0	1	1	189	4	0	1	12	0	13	1	0	9	83398
1.892	1	0	1	1	189	4	0	1	12	1	13	1	0	9	83398
1.893	1	0	1	1	189	5	0	1	12	0	12	1	0	13	114674
1.893	1	0	1	1	189	5	0	1	12	1	12	1	0	9	83398
1.894	1	0	1	1	189	6	0	1	12	0	15	1	0	9	83398
1.894	1	0	1	1	189	6	0	1	12	1	15	1	0	9	83398
1.895	1	0	1	1	189	7	0	1	12	0	14	0	1	13	114674
1.895	1	0	1	1	189	7	0	1	12	1	14	255	0	255	0
1.896	1	0	1	1	189	8	0	1	12	0	11	0	1	13	114674
1.896	1	0	1	1	189	8	0	1	12	1	11	255	0	255	0
1.897	1	0	1	1	189	9	0	1	12	0	13	1	0	9	83398
1.897	1	0	1	1	189	9	0	1	12	1	13	1	0	9	83398
1.898	1	0	1	1	190	0	0	1	12	0	12	0	1	13	114674
1.898	1	0	1	1	190	0	0	1	12	1	12	255	0	255	0
1.899	1	0	1	1	190	1	0	1	12	0	15	1	0	9	83398
1.899	1	0	1	1	190	1	0	1	12	1	15	1	0	9	83398
1.9	1	0	1	1	190	2	0	1	12	0	14	1	0	9	83398
1.9	1	0	1	1	190	2	0	1	12	1	14	1	0	9	83398
1.901	1	0	1	1	190	3	0	1	12	0	11	1	0	13	114674
1.901	1	0	1	1	190	3	0	1	12	1	11	1	0	9	83398
1.902	1	0	1	1	190	4	0	1	12	0	13	1	0	13	114674
1.902	1	0	1	1	190	4	0	1	12	1	13	1	0	9	83398
1.903	1	0	1	1	190	5	0	1	12	0	12	1	0	9	83398
1.903	1	0	1	1	190	5	0	1	12	1	12	1	0	9	83398
1.904	1	0	1	1	190	6	0	1	12	0	15	1	0	13	114674
1.904	1	0	1	1	190	6	0	1	12	1	15	1	0	9	83398
1.905	1	0	1	1	190	7	0	1	12	0	14	1	0	9	83398
1.905	1	0	1	1	190	7	0	1	12	1	14	1	0	9	83398
1.906	1	0	1	1	190	8	0	1	12	0	11	0	1	13	114674
1.906	1	0	1	1	190	8	0	1	12	1	11	255	0	255	0
1.907	1	0	1	1	190	9	0	1	12	0	13	0	1	13	114674
1.907	1	0	1	1	190	9	0	1	12	1	13	255	0	255	0
1.908	1	0	1	1	191	0	0	1	9	0	12	1	0	9	62549
1.908	1	0	1	1	191	0	0	1	9	1	12	1	0	9	62549
1.909	1	0	1	1	191	1	0	1	12	0	15	0	1	13	114674
1.909	1	0	1	1	191	1	0	1	12	1	15	255	0	255	0
1.91	1	0	1	1	191	2	0	1	4	0	14	1	0	9	27800
1.91	1	0	1	1	191	2	0	1	4	1	14	1	0	9	27800
1.911	1	0	1	1	191	3	0	1	2	0	11	1	0	9	13900
1.911	1	0	1	1	191	3	0	1	2	1	11	1	0	9	13900
1.912	1	0	1	1	191	4	0	1	2	0	13	1	0	13	19112
1.912	1	0	1	1	191	4	0	1	2	1	13	1	0	9	13900
1.913	1	0	1	1	191	5	0	1	2	0	12	1	0	13	19112
1.913	1	0	1	1	191	5	0	1	2	1	12	1	0	9	13900
1.914	1	0	1	1	191	6	0	1	2	0	15	1	0	9	13900
1.914	1	0	1	1	191	6	0	1	2	1	15	1	0	9	13900
1.915	1	0	1	1	191	7	0	1	2	0	14	1	0	13	19112
1.915	1	0	1	1	191	7	0	1	2	1	14	1	0	9	13900
1.916	1	0	1	1	191	8	0	1	2	0	11	1	0	9	13900
1.916	1	0	1	1	191	8	0	1	2	1	11	1	0	9	13900
1.917	1	0	1	1	191	9	0	1	12	0	13	0	1	13	19112
1.917	1	0	1	1	191	9	0	1	12	1	13	255	0	255	0
1.918	1	0	1	1	192	0	0	1	12	0	12	0	1	13	19112
1.918	1	0	1	1	192	0	0	1	12	1	12	255	0	255	0
1.919	1	0	1	1	192	1	0	1	6	0	15	1	0	9	41700
1.919	1	0	1	1	192	1	0	1	6	1	15	1	0	9	41700
1.92	1	0	1	1	192	2	0	1	12	0	14	0	1	13	19112
1.92	1	0	1	1	192	2	0	1	12	1	14	255	0	255	0
1.921	1	0	1	1	192	3	0	1	4	0	11	1	0	9	27800
1.921	1	0	1	1	192	3	0	1	4	1	11	1	0	9	27800
1.922	1	0	1	1	192	4	0	1	2	0	13	1	0	9	13900
1.922	1	0	1	1	192	4	0	1	2	1	13	1	0	9	13900
1.923	1	0	1	1	192	5	0	1	12	0	12	0	2	13	19112
1.923	1	0	1	1	192	5	0	1	12	1	12	255	0	255	0
1.924	1	0	1	1	192	6	0	1	12	0	15	0	1	9	41700
1.924	1	0	1	1	192	6	0	1	12	1	15	255	0	255	0
1.925	1	0	1	1	192	7	0	1	12	0	14	0	2	13	19112
1.925	1	0	1	1	192	7	0	1	12	1	14	255	0	255	0
1.926	1	0	1	1	192	8	0	1	12	0	11	0	1	9	27800
1.926	1	0	1	1	192	8	0	1	12	1	11	255	0	255	0
1.927	1	0	1	1	192	9	0	1	12	0	13	0	1	9	13900
1.927	1	0	1	1	192	9	0	1	12	1	13	255	0	255	0
1.928	1	0	1	1	193	0	0	1	12	0	12	0	3	13	19112
1.928	1	0	1	1	193	0	0	1	12	1	12	255	0	255	0
1.929	1	0	1	1	193	1	0	1	12	0	15	0	2	9	41700
1.929	1	0	1	1	193	1	0	1	12	1	15	255	0	255	0
1.93	1	0	1	1	193	2	0	1	12	0	14	0	3	13	19112
1.93	1	0	1	1	193	2	0	1	12	1	14	255	0	255	0
1.931	1	0	1	1	193	3	0	1	12	0	11	0	2	9	27800
1.931	1	0	1	1	193	3	0	1	12	1	11	255	0	255	0
1.932	1	0	1	1	193	4	0	1	12	0	13	0	2	9	13900
1.932	1	0	1	1	193	4	0	1	12	1	13	255	0	255	0
1.933	1	0	1	1	193	5	0	1	12	0	12	1	0	1	13161
1.933	1	0	1	1	193	5	0	1	12	1	12	1	0	0	8312
1.934	1	0	1	1	193	6	0	1	12	0	15	0	3	9	41700
1.934	1	0	1	1	193	6	0	1	12	1	15	255	0	255	0
1.935	1	0	1	1	193	7	0	1	12	0	14	1	0	1	13161
1.935	1	0	1	1	193	7	0	1	12	1	14	1	0	0	8312
1.936	1	0	1	1	193	8	0	1	12	0	11	0	3	9	27800
1.936	1	0	1	1	193	8	0	1	12	1	11	255	0	255	0
1.937	1	0	1	1	193	9	0	1	12	0	13	0	3	9	13900
1.937	1	0	1	1	193	9	0	1	12	1	13	255	0	255	0
1.938	1	0	1	1	194	0	0	1	12	0	12	0	1	1	13161
1.938	1	0	1	1	194	0	0	1	12	1	12	255	0	255	0
1.939	1	0	1	1	194	1	0	1	12	0	15	1	0	0	8312
1.939	1	0	1	1	194	1	0	1	12	1	15	1	0	0	8312
1.94	1	0	1	1	194	2	0	1	12	0	14	0	1	1	13161
1.94	1	0	1	1	194	2	0	1	12	1	14	255	0	255	0
1.941	1	0	1	1	194	3	0	1	12	0	11	1	0	0	8312
1.941	1	0	1	1	194	3	0	1	12	1	11	1	0	0	8312
1.942	1	0	1	1	194	4	0	1	12	0	13	1	0	1	13161
1.942	1	0	1	1	194	4	0	1	12	1	13	1	0	0	8312
1.943	1	0	1	1	194	5	0	1	12	0	12	0	2	1	13161
1.943	1	0	1	1	194	5	0	1	12	1	12	255	0	255	0
1.944	1	0	1	1	194	6	0	1	12	0	15	0	1	0	8312
1.944	1	0	1	1	194	6	0	1	12	1	15	255	0	255	0
1.945	1	0	1	1	194	7	0	1	12	0	14	0	2	1	13161
1.945	1	0	1	1	194	7	0	1	12	1	14	255	0	255	0
1.946	1	0	1	1	194	8	0	1	12	0	11	0	1	0	8312
1.946	1	0	1	1	194	8	0	1	12	1	11	255	0	255	0
1.947	1	0	1	1	194	9	0	1	12	0	13	0	1	1	13161
1.947	1	0	1	1	194	9	0	1	12	1	13	255	0	255	0
1.948	1	0	1	1	195	0	0	1	12	0	12	0	3	1	13161
1.948	1	0	1	1	195	0	0	1	12	1	12	255	0	255	0
1.949	1	0	1	1	195	1	0	1	12	0	15	0	2	0	8312
1.949	1	0	1	1	195	1	0	1	12	1	15	255	0	255	0
1.95	1	0	1	1	195	2	0	1	12	0	14	0	3	1	13161
1.95	1	0	1	1	195	2	0	1	12	1	14	255	0	255	0
1.951	1	0	1	1	195	3	0	1	12	0	11	0	2	0	8312
1.951	1	0	1	1	195	3	0	1	12	1	11	255	0	255	0
1.952	1	0	1	1	195	4	0	1	12	0	13	0	2	1	13161
1.952	1	0	1	1	195	4	0	1	12	1	13	255	0	255	0
1.953	1	0	1	1	195	5	0	1	12	0	12	1	0	0	8312
1.953	1	0	1	1	195	5	0	1	12	1	12	1	0	0	8312
1.954	1	0	1	1	195	6	0	1	12	0	15	0	3	0	8312
1.954	1	0	1	1	195	6	0	1	12	1	15	255	0	255	0
1.955	1	0	1	1	195	7	0	1	12	0	14	1	0	0	8312
1.955	1	0	1	1	195	7	0	1	12	1	14	1	0	0	8312
1.956	1	0	1	1	195	8	0	1	12	0	11	0	3	0	8312
1.956	1	0	1	1	195	8	0	1	12	1	11	255	0	255	0
1.957	1	0	1	1	195	9	0	1	12	0	13	0	3	1	13161
1.957	1	0	1	1	195	9	0	1	12	1	13	255	0	255	0
1.958	1	0	1	1	196	0	0	1	12	0	12	0	1	0	8312
1.958	1	0	1	1	196	0	0	1	12	1	12	255	0	255	0
1.959	1	0	1	1	196	1	0	1	12	0	15	1	0	0	8312
1.959	1	0	1	1	196	1	0	1	12	1	15	1	0	0	8312
1.96	1	0	1	1	196	2	0	1	12	0	14	0	1	0	8312
1.96	1	0	1	1	196	2	0	1	12	1	14	255	0	255	0
1.961	1	0	1	1	196	3	0	1	12	0	11	1	0	0	8312
1.961	1	0	1	1	196	3	0	1	12	1	11	1	0	0	8312
1.962	1	0	1	1	196	4	0	1	12	0	13	1	0	0	8312
1.962	1	0	1	1	196	4	0	1	12	1	13	1	0	0	8312
1.963	1	0	1	1	196	5	0	1	12	0	12	0	2	0	8312
1.963	1	0	1	1	196	5	0	1	12	1	12	255	0	255	0
1.964	1	0	1	1	196	6	0	1	12	0	15	0	1	0	8312
1.964	1	0	1	1	196	6	0	1	12	1	15	255	0	255	0
1.965	1	0	1	1	196	7	0	1	12	0	14	0	2	0	8312
1.965	1	0	1	1	196	7	0	1	12	1	14	255	0	255	0
1.966	1	0	1	1	196	8	0	1	12	0	11	0	1	0	8312
1.966	1	0	1	1	196	8	0	1	12	1	11	255	0	255	0
1.967	1	0	1	1	196	9	0	1	12	0	13	0	1	0	8312
1.967	1	0	1	1	196	9	0	1	12	1	13	255	0	255	0
1.968	1	0	1	1	197	0	0	1	12	0	12	0	3	0	8312
1.968	1	0	1	1	197	0	0	1	12	1	12	255	0	255	0
1.969	1	0	1	1	197	1	0	1	12	0	15	0	2	0	8312
1.969	1	0	1	1	197	1	0	1	12	1	15	255	0	255	0
1.97	1	0	1	1	197	2	0	1	12	0	14	0	3	0	8312
1.97	1	0	1	1	197	2	0	1	12	1	14	255	0	255	0
1.971	1	0	1	1	197	3	0	1	12	0	11	0	2	0	8312
1.971	1	0	1	1	197	3	0	1	12	1	11	255	0	255	0
1.972	1	0	1	1	197	4	0	1	12	0	13	0	2	0	8312
1.972	1	0	1	1	197	4	0	1	12	1	13	255	0	255	0
1.973	1	0	1	1	197	5	0	1	12	0	12	1	0	0	8312
1.973	1	0	1	1	197	5	0	1	12	1	12	1	0	0	8312
1.974	1	0	1	1	197	6	0	1	12	0	15	0	3	0	8312
1.974	1	0	1	1	197	6	0	1	12	1	15	255	0	255	0
1.975	1	0	1	1	197	7	0	1	12	0	14	1	0	0	8312
1.975	1	0	1	1	197	7	0	1	12	1	14	1	0	0	8312
1.976	1	0	1	1	197	8	0	1	12	0	11	0	3	0	8312
1.976	1	0	1	1	197	8	0	1	12	1	11	255	0	255	0
1.977	1	0	1	1	197	9	0	1	12	0	13	0	3	0	8312
1.977	1	0	1	1	197	9	0	1	12	1	13	255	0	255	0
1.978	1	0	1	1	198	0	0	1	12	0	12	0	1	0	8312
1.978	1	0	1	1	198	0	0	1	12	1	12	255	0	255	0
1.979	1	0	1	1	198	1	0	1	12	0	15	1	0	0	8312
1.979	1	0	1	1	198	1	0	1	12	1	15	1	0	0	8312
1.98	1	0	1	1	198	2	0	1	12	0	14	0	1	0	8312
1.98	1	0	1	1	198	2	0	1	12	1	14	255	0	255	0
1.981	1	0	1	1	198	3	0	1	12	0	11	1	0	0	8312
1.981	1	0	1	1	198	3	0	1	12	1	11	1	0	0	8312
1.982	1	0	1	1	198	4	0	1	12	0	13	1	0	0	8312
1.982	1	0	1	1	198	4	0	1	12	1	13	1	0	0	8312
1.983	1	0	1	1	198	5	0	1	12	0	12	0	2	0	8312
1.983	1	0	1	1	198	5	0	1	12	1	12	255	0	255	0
1.984	1	0	1	1	198	6	0	1	12	0	15	0	1	0	8312
1.984	1	0	1	1	198	6	0	1	12	1	15	255	0	255	0
1.985	1	0	1	1	198	7	0	1	12	0	14	0	2	0	8312
1.985	1	0	1	1	198	7	0	1	12	1	14	255	0	255	0
1.986	1	0	1	1	198	8	0	1	12	0	11	0	1	0	8312
1.986	1	0	1	1	198	8	0	1	12	1	11	255	0	255	0
1.987	1	0	1	1	198	9	0	1	12	0	13	0	1	0	8312
1.987	1	0	1	1	198	9	0	1	12	1	13	255	0	255	0
1.988	1	0	1	1	199	0	0	1	12	0	12	0	3	0	8312
1.988	1	0	1	1	199	0	0	1	12	1	12	255	0	255	0
1.989	1	0	1	1	199	1	0	1	12	0	15	0	2	0	8312
1.989	1	0	1	1	199	1	0	1	12	1	15	255	0	255	0
1.99	1	0	1	1	199	2	0	1	12	0	14	0	3	0	8312
1.99	1	0	1	1	199	2	0	1	12	1	14	255	0	255	0
1.991	1	0	1	1	199	3	0	1	12	0	11	0	2	0	8312
1.991	1	0	1	1	199	3	0	1	12	1	11	255	0	255	0
1.992	1	0	1	1	199	4	0	1	12	0	13	0	2	0	8312
1.992	1	0	1	1	199	4	0	1	12	1	13	255	0	255	0
1.993	1	0	1	1	199	5	0	1	12	0	12	1	0	0	8312
1.993	1	0	1	1	199	5	0	1	12	1	12	1	0	0	8312
1.994	1	0	1	1	199	6	0	1	12	0	15	0	3	0	8312
1.994	1	0	1	1	199	6	0	1	12	1	15	255	0	255	0
1.995	1	0	1	1	199	7	0	1	12	0	14	1	0	0	8312
1.995	1	0	1	1	199	7	0	1	12	1	14	1	0	0	8312
1.996	1	0	1	1	199	8	0	1	11	0	10	1	0	0	7621
1.996	1	0	1	1	199	8	0	1	11	1	10	1	0	0	7621
1.997	1	0	1	1	199	9	0	1	12	0	11	0	3	0	8312
1.997	1	0	1	1	199	9	0	1	12	1	11	255	0	255	0
1.998	1	0	1	1	200	0	0	1	12	0	13	0	3	0	8312
1.998	1	0	1	1	200	0	0	1	12	1	13	255	0	255	0
1.999	1	0	1	1	200	1	0	1	12	0	12	0	1	0	8312
1.999	1	0	1	1	200	1	0	1	12	1	12	255	0	255	0
2	1	0	1	1	200	2	0	1	12	0	14	0	1	0	8312
2	1	0	1	1	200	2	0	1	12	1	14	255	0	255	0
2.001	1	0	1	1	200	3	0	1	12	0	10	0	1	0	7621
2.001	1	0	1	1	200	3	0	1	12	1	10	255	0	255	0
2.002	1	0	1	1	200	4	0	1	12	0	15	1	0	0	8312
2.002	1	0	1	1	200	4	0	1	12	1	15	1	0	0	8312
2.003	1	0	1	1	200	5	0	1	12	0	13	1	0	0	8312
2.003	1	0	1	1	200	5	0	1	12	1	13	1	0	0	8312
2.004	1	0	1	1	200	6	0	1	12	0	12	0	2	0	8312
2.004	1	0	1	1	200	6	0	1	12	1	12	255	0	255	0
2.005	1	0	1	1	200	7	0	1	12	0	14	0	2	0	8312
2.005	1	0	1	1	200	7	0	1	12	1	14	255	0	255	0
2.006	1	0	1	1	200	8	0	1	12	0	10	0	2	0	7621
2.006	1	0	1	1	200	8	0	1	12	1	10	255	0	255	0
2.007	1	0	1	1	200	9	0	1	12	0	15	0	1	0	8312
2.007	1	0	1	1	200	9	0	1	12	1	15	255	0	255	0
2.008	1	0	1	1	201	0	0	1	12	0	13	0	1	0	8312
2.008	1	0	1	1	201	0	0	1	12	1	13	255	0	255	0
2.009	1	0	1	1	201	1	0	1	12	0	12	0	3	0	8312
2.009	1	0	1	1	201	1	0	1	12	1	12	255	0	255	0
2.01	1	0	1	1	201	2	0	1	12	0	14	0	3	0	8312
2.01	1	0	1	1	201	2	0	1	12	1	14	255	0	255	0
2.011	1	0	1	1	201	3	0	1	12	0	10	0	3	0	7621
2.011	1	0	1	1	201	3	0	1	12	1	10	255	0	255	0
2.012	1	0	1	1	201	4	0	1	12	0	15	0	2	0	8312
2.012	1	0	1	1	201	4	0	1	12	1	15	255	0	255	0
2.013	1	0	1	1	201	5	0	1	12	0	13	0	2	0	8312
2.013	1	0	1	1	201	5	0	1	12	1	13	255	0	255	0
2.014	1	0	1	1	201	6	0	1	12	0	12	1	0	0	8312
2.014	1	0	1	1	201	6	0	1	12	1	12	1	0	0	8312
2.015	1	0	1	1	201	7	0	1	12	0	14	1	0	0	8312
2.015	1	0	1	1	201	7	0	1	12	1	14	1	0	0	8312
2.016	1	0	1	1	201	8	0	1	12	0	11	1	0	0	8312
2.016	1	0	1	1	201	8	0	1	12	1	11	1	0	0	8312
2.017	1	0	1	1	201	9	0	1	12	0	15	0	3	0	8312
2.017	1	0	1	1	201	9	0	1	12	1	15	255	0	255	0
2.018	1	0	1	1	202	0	0	1	12	0	13	0	3	0	8312
2.018	1	0	1	1	202	0	0	1	12	1	13	255	0	255	0
2.019	1	0	1	1	202	1	0	1	12	0	12	0	1	0	8312
2.019	1	0	1	1	202	1	0	1	12	1	12	255	0	255	0
2.02	1	0	1	1	202	2	0	1	12	0	14	0	1	0	8312
2.02	1	0	1	1	202	2	0	1	12	1	14	255	0	255	0
2.021	1	0	1	1	202	3	0	1	12	0	11	0	1	0	8312
2.021	1	0	1	1	202	3	0	1	12	1	11	255	0	255	0
2.022	1	0	1	1	202	4	0	1	12	0	15	1	0	0	8312
2.022	1	0	1	1	202	4	0	1	12	1	15	1	0	0	8312
2.023	1	0	1	1	202	5	0	1	12	0	13	1	0	0	8312
2.023	1	0	1	1	202	5	0	1	12	1	13	1	0	0	8312
2.024	1	0	1	1	202	6	0	1	12	0	12	0	2	0	8312
2.024	1	0	1	1	202	6	0	1	12	1	12	255	0	255	0
2.025	1	0	1	1	202	7	0	1	12	0	14	0	2	0	8312
2.025	1	0	1	1	202	7	0	1	12	1	14	255	0	255	0
2.026	1	0	1	1	202	8	0	1	12	0	11	0	2	0	8312
2.026	1	0	1	1	202	8	0	1	12	1	11	255	0	255	0
2.027	1	0	1	1	202	9	0	1	12	0	15	0	1	0	8312
2.027	1	0	1	1	202	9	0	1	12	1	15	255	0	255	0
2.028	1	0	1	1	203	0	0	1	12	0	13	0	1	0	8312
2.028	1	0	1	1	203	0	0	1	12	1	13	255	0	255	0
2.029	1	0	1	1	203	1	0	1	12	0	12	0	3	0	8312
2.029	1	0	1	1	203	1	0	1	12	1	12	255	0	255	0
2.03	1	0	1	1	203	2	0	1	12	0	14	0	3	0	8312
2.03	1	0	1	1	203	2	0	1	12	1	14	255	0	255	0
2.031	1	0	1	1	203	3	0	1	12	0	11	0	3	0	8312
2.031	1	0	1	1	203	3	0	1	12	1	11	255	0	255	0
2.032	1	0	1	1	203	4	0	1	12	0	15	0	2	0	8312
2.032	1	0	1	1	203	4	0	1	12	1	15	255	0	255	0
2.033	1	0	1	1	203	5	0	1	12	0	13	0	2	0	8312
2.033	1	0	1	1	203	5	0	1	12	1	13	255	0	255	0
2.034	1	0	1	1	203	6	0	1	12	0	12	1	0	0	8312
2.034	1	0	1	1	203	6	0	1	12	1	12	1	0	0	8312
2.035	1	0	1	1	203	7	0	1	12	0	14	1	0	0	8312
2.035	1	0	1	1	203	7	0	1	12	1	14	1	0	0	8312
2.036	1	0	1	1	203	8	0	1	12	0	11	1	0	0	8312
2.036	1	0	1	1	203	8	0	1	12	1	11	1	0	0	8312
2.037	1	0	1	1	203	9	0	1	12	0	15	0	3	0	8312
2.037	1	0	1	1	203	9	0	1	12	1	15	255	0	255	0
2.038	1	0	1	1	204	0	0	1	12	0	13	0	3	0	8312
2.038	1	0	1	1	204	0	0	1	12	1	13	255	0	255	0
2.039	1	0	1	1	204	1	0	1	12	0	12	0	1	0	8312
2.039	1	0	1	1	204	1	0	1	12	1	12	255	0	255	0
2.04	1	0	1	1	204	2	0	1	12	0	14	0	1	0	8312
2.04	1	0	1	1	204	2	0	1	12	1	14	255	0	255	0
2.041	1	0	1	1	204	3	0	1	12	0	11	0	1	0	8312
2.041	1	0	1	1	204	3	0	1	12	1	11	255	0	255	0
2.042	1	0	1	1	204	4	0	1	12	0	15	1	0	0	8312
2.042	1	0	1	1	204	4	0	1	12	1	15	1	0	0	8312
2.043	1	0	1	1	204	5	0	1	12	0	13	1	0	0	8312
2.043	1	0	1	1	204	5	0	1	12	1	13	1	0	0	8312
2.044	1	0	1	1	204	6	0	1	12	0	12	0	2	0	8312
2.044	1	0	1	1	204	6	0	1	12	1	12	255	0	255	0
2.045	1	0	1	1	204	7	0	1	12	0	14	0	2	0	8312
2.045	1	0	1	1	204	7	0	1	12	1	14	255	0	255	0
2.046	1	0	1	1	204	8	0	1	12	0	11	0	2	0	8312
2.046	1	0	1	1	204	8	0	1	12	1	11	255	0	255	0
2.047	1	0	1	1	204	9	0	1	12	0	15	0	1	0	8312
2.047	1	0	1	1	204	9	0	1	12	1	15	255	0	255	0
2.048	1	0	1	1	205	0	0	1	12	0	13	0	1	0	8312
2.048	1	0	1	1	205	0	0	1	12	1	13	255	0	255	0
2.049	1	0	1	1	205	1	0	1	12	0	12	0	3	0	8312
2.049	1	0	1	1	205	1	0	1	12	1	12	255	0	255	0
2.05	1	0	1	1	205	2	0	1	12	0	14	0	3	0	8312
2.05	1	0	1	1	205	2	0	1	12	1	14	255	0	255	0
2.051	1	0	1	1	205	3	0	1	12	0	11	0	3	0	8312
2.051	1	0	1	1	205	3	0	1	12	1	11	255	0	255	0
2.052	1	0	1	1	205	4	0	1	12	0	15	0	2	0	8312
2.052	1	0	1	1	205	4	0	1	12	1	15	255	0	255	0
2.053	1	0	1	1	205	5	0	1	12	0	13	0	2	0	8312
