Time	CellId	RNTI	BWPId	StreamId	SINR(dB)
0.529929	2	1	0	0	7.15858
0.530929	2	1	0	0	7.15858
0.531929	2	1	0	0	7.15858
0.532929	2	1	0	0	7.15858
0.533929	2	1	0	0	7.15858
0.534929	2	1	0	0	7.15858
0.535929	2	1	0	0	7.15858
0.536929	2	1	0	0	7.15858
0.537929	2	1	0	0	7.15858
0.538929	2	1	0	0	7.15858
0.539929	2	1	0	0	4.14828
0.539929	2	1	0	1	-19.421
0.540929	2	1	0	0	7.15858
0.541929	2	1	0	0	7.15858
0.542929	2	1	0	0	7.15858
0.543929	2	1	0	0	7.15858
0.544929	2	1	0	0	7.15858
0.545929	2	1	0	0	4.14828
0.545929	2	1	0	1	-19.421
0.546929	2	1	0	0	4.14828
0.546929	2	1	0	1	-19.421
0.547929	2	1	0	0	4.14828
0.547929	2	1	0	1	-19.421
0.548929	2	1	0	0	4.14828
0.548929	2	1	0	1	-19.421
0.549929	2	1	0	0	7.15858
0.550929	2	1	0	0	7.15858
0.551929	2	1	0	0	7.15858
0.552929	2	1	0	0	7.15858
0.553929	2	1	0	0	7.15858
0.554929	2	1	0	0	7.15858
0.555929	2	1	0	0	7.15858
0.556929	2	1	0	0	7.15858
0.557929	2	1	0	0	7.15858
0.558857	2	1	0	0	4.14828
0.558857	2	1	0	1	-19.421
0.559929	2	1	0	0	7.15858
0.560929	2	1	0	0	7.15858
0.561929	2	1	0	0	7.15858
0.562929	2	1	0	0	7.15858
0.563929	2	1	0	0	6.92745
0.564929	2	1	0	0	7.15858
0.565929	2	1	0	0	4.14828
0.565929	2	1	0	1	-19.421
0.566929	2	1	0	0	4.14828
0.566929	2	1	0	1	-19.421
0.567929	2	1	0	0	4.14828
0.567929	2	1	0	1	-19.421
0.568929	2	1	0	0	6.92745
0.569929	2	1	0	0	4.14828
0.569929	2	1	0	1	-19.421
0.570929	2	1	0	0	7.15858
0.571929	2	1	0	0	7.15858
0.572929	2	1	0	0	7.15858
0.573929	2	1	0	0	6.92745
0.574929	2	1	0	0	7.15858
0.575929	2	1	0	0	7.15858
0.576929	2	1	0	0	7.15858
0.577929	2	1	0	0	7.15858
0.578929	2	1	0	0	4.14828
0.578929	2	1	0	1	-19.421
0.579929	2	1	0	0	7.15858
0.580929	2	1	0	0	7.15858
0.581929	2	1	0	0	7.15858
0.582929	2	1	0	0	7.15858
0.583929	2	1	0	0	7.15858
0.584929	2	1	0	0	7.15858
0.585929	2	1	0	0	4.14828
0.585929	2	1	0	1	-19.421
0.586929	2	1	0	0	4.14828
0.586929	2	1	0	1	-19.421
0.587929	2	1	0	0	4.14828
0.587929	2	1	0	1	-19.421
0.588929	2	1	0	0	7.15858
0.589929	2	1	0	0	4.14828
0.589929	2	1	0	1	-19.421
0.590929	2	1	0	0	7.15858
0.591929	2	1	0	0	7.15858
0.592929	2	1	0	0	7.15858
0.593929	2	1	0	0	7.15858
0.594929	2	1	0	0	7.15858
0.595929	2	1	0	0	7.15858
0.596929	2	1	0	0	7.15858
0.597929	2	1	0	0	7.15858
0.598929	2	1	0	0	4.14828
0.598929	2	1	0	1	-19.421
0.599929	2	1	0	0	7.15858
0.600929	2	1	0	0	7.15858
0.601929	2	1	0	0	7.15858
0.602929	2	1	0	0	7.15858
0.603929	2	1	0	0	7.15858
0.604929	2	1	0	0	7.15858
0.605929	2	1	0	0	4.14828
0.605929	2	1	0	1	-19.421
0.606929	2	1	0	0	4.14828
0.606929	2	1	0	1	-19.421
0.607929	2	1	0	0	4.14828
0.607929	2	1	0	1	-19.421
0.608929	2	1	0	0	7.15858
0.609929	2	1	0	0	4.14828
0.609929	2	1	0	1	-19.421
0.610929	2	1	0	0	7.15858
0.611929	2	1	0	0	7.15858
0.612929	2	1	0	0	7.15858
0.613929	2	1	0	0	7.15858
0.614929	2	1	0	0	7.15858
0.615929	2	1	0	0	7.15858
0.616929	2	1	0	0	31.1371
0.617929	2	1	0	0	31.1371
0.618929	2	1	0	0	28.1268
0.618929	2	1	0	1	28.7388
0.619929	2	1	0	0	31.1371
0.620929	2	1	0	0	31.1371
0.621929	2	1	0	0	31.1371
0.622929	2	1	0	0	31.1371
0.623929	2	1	0	0	28.1268
0.623929	2	1	0	1	28.7388
0.624929	2	1	0	0	31.1371
0.625929	2	1	0	0	28.1268
0.625929	2	1	0	1	28.7388
0.626929	2	1	0	0	28.1268
0.626929	2	1	0	1	28.7388
0.627929	2	1	0	0	28.1268
0.627929	2	1	0	1	28.7388
0.628929	2	1	0	0	31.1371
0.629929	2	1	0	0	28.1268
0.629929	2	1	0	1	28.7388
0.630929	2	1	0	0	31.1371
0.631929	2	1	0	0	31.1371
0.632929	2	1	0	0	31.1371
0.633929	2	1	0	0	28.1268
0.633929	2	1	0	1	28.7388
0.634929	2	1	0	0	28.1268
0.634929	2	1	0	1	28.7388
0.635929	2	1	0	0	28.1268
0.635929	2	1	0	1	28.7388
0.636929	2	1	0	0	28.1268
0.636929	2	1	0	1	28.7388
0.637929	2	1	0	0	28.1268
0.637929	2	1	0	1	28.7388
0.638857	2	1	0	0	28.1268
0.638857	2	1	0	1	28.7388
0.639929	2	1	0	0	31.1371
0.640929	2	1	0	0	28.1268
0.640929	2	1	0	1	28.7388
0.641929	2	1	0	0	31.1371
0.642929	2	1	0	0	31.1371
0.643929	2	1	0	0	31.1848
0.644929	2	1	0	0	28.1268
0.644929	2	1	0	1	28.7388
0.645929	2	1	0	0	28.1268
0.645929	2	1	0	1	28.7388
0.646929	2	1	0	0	28.1268
0.646929	2	1	0	1	28.7388
0.647929	2	1	0	0	28.1268
0.647929	2	1	0	1	28.7388
0.648929	2	1	0	0	28.1268
0.648929	2	1	0	1	28.7388
0.649929	2	1	0	0	28.1268
0.649929	2	1	0	1	28.7388
0.650929	2	1	0	0	31.1371
0.651929	2	1	0	0	28.1268
0.651929	2	1	0	1	28.7388
0.652929	2	1	0	0	31.1371
0.653929	2	1	0	0	31.1371
0.654929	2	1	0	0	31.1371
0.655929	2	1	0	0	28.1268
0.655929	2	1	0	1	28.7388
0.656929	2	1	0	0	28.1268
0.656929	2	1	0	1	28.7388
0.657929	2	1	0	0	28.1268
0.657929	2	1	0	1	28.7388
0.658929	2	1	0	0	28.1268
0.658929	2	1	0	1	28.7388
0.659929	2	1	0	0	28.1268
0.659929	2	1	0	1	28.7388
0.660929	2	1	0	0	28.1268
0.660929	2	1	0	1	28.7388
0.661929	2	1	0	0	31.1371
0.662929	2	1	0	0	28.1268
0.662929	2	1	0	1	28.7388
0.663929	2	1	0	0	31.1371
0.664929	2	1	0	0	31.1371
0.665929	2	1	0	0	31.1371
0.666929	2	1	0	0	28.1268
0.666929	2	1	0	1	28.7388
0.667929	2	1	0	0	28.1268
0.667929	2	1	0	1	28.7388
0.668929	2	1	0	0	28.1268
0.668929	2	1	0	1	28.7388
0.669929	2	1	0	0	28.1268
0.669929	2	1	0	1	28.7388
0.670286	2	1	0	0	28.1268
0.670286	2	1	0	1	28.7388
0.671214	2	1	0	0	28.1268
0.671214	2	1	0	1	28.7388
0.672929	2	1	0	0	31.1371
0.673357	2	1	0	0	28.1268
0.673357	2	1	0	1	28.7388
0.674929	2	1	0	0	31.1371
0.675929	2	1	0	0	31.5437
0.676929	2	1	0	0	30.7673
0.677571	2	1	0	0	28.1268
0.677571	2	1	0	1	28.7388
0.678214	2	1	0	0	28.1268
0.678214	2	1	0	1	28.7388
0.679214	2	1	0	0	28.1268
0.679214	2	1	0	1	28.7388
0.680214	2	1	0	0	28.1268
0.680214	2	1	0	1	28.7388
0.681214	2	1	0	0	31.1371
0.682214	2	1	0	0	31.1371
0.683929	2	1	0	0	30.7673
0.684357	2	1	0	0	28.1268
0.684357	2	1	0	1	28.7388
0.685929	2	1	0	0	30.7673
0.686929	2	1	0	0	30.7673
0.687929	2	1	0	0	30.7673
0.6885	2	1	0	0	28.1268
0.6885	2	1	0	1	28.7388
0.689214	2	1	0	0	31.1371
0.690214	2	1	0	0	28.1268
0.690214	2	1	0	1	28.7388
0.691929	2	1	0	0	30.7673
0.692929	2	1	0	0	30.7673
0.693929	2	1	0	0	31.1969
0.694929	2	1	0	0	30.7673
0.695643	2	1	0	0	28.1268
0.695643	2	1	0	1	28.7388
0.696929	2	1	0	0	30.7673
0.697929	2	1	0	0	30.7673
0.698357	2	1	0	0	28.1268
0.698357	2	1	0	1	28.7388
0.699929	2	1	0	0	30.7673
0.700929	2	1	0	0	31.3362
0.701429	2	1	0	0	28.1268
0.701429	2	1	0	1	28.7388
0.702214	2	1	0	0	31.1371
0.703929	2	1	0	0	31.2761
0.704929	2	1	0	0	30.7673
0.705357	2	1	0	0	28.1268
0.705357	2	1	0	1	28.7388
0.706214	2	1	0	0	28.1268
0.706214	2	1	0	1	28.7388
0.707929	2	1	0	0	30.7673
0.708929	2	1	0	0	31.2761
0.709357	2	1	0	0	28.1268
0.709357	2	1	0	1	28.7388
0.710929	2	1	0	0	31.2761
0.711929	2	1	0	0	30.7673
0.712929	2	1	0	0	30.7673
0.713929	2	1	0	0	31.2761
0.714929	2	1	0	0	31.2761
0.715929	2	1	0	0	31.2761
0.716643	2	1	0	0	8.3668
0.716643	2	1	0	1	6.66452
0.717929	2	1	0	0	9.48911
0.718286	2	1	0	0	8.3668
0.718286	2	1	0	1	6.66452
0.719214	2	1	0	0	11.3771
0.720929	2	1	0	0	11.0627
0.721929	2	1	0	0	11.9064
0.722929	2	1	0	0	8.3668
0.722929	2	1	0	1	6.66452
0.723929	2	1	0	0	10.6519
0.724929	2	1	0	0	9.48911
0.725929	2	1	0	0	8.3668
0.725929	2	1	0	1	6.66452
0.726929	2	1	0	0	11.9064
0.727929	2	1	0	0	11.3771
0.728929	2	1	0	0	10.6519
0.729929	2	1	0	0	9.48911
0.730929	2	1	0	0	11.3771
0.731929	2	1	0	0	11.9064
0.732929	2	1	0	0	11.3771
0.733929	2	1	0	0	10.6519
0.734929	2	1	0	0	9.48911
0.735929	2	1	0	0	11.3771
0.736929	2	1	0	0	8.3668
0.736929	2	1	0	1	6.66452
0.737929	2	1	0	0	11.3771
0.738929	2	1	0	0	8.3668
0.738929	2	1	0	1	6.66452
0.739929	2	1	0	0	8.3668
0.739929	2	1	0	1	6.66452
0.740929	2	1	0	0	11.3771
0.741929	2	1	0	0	11.3771
0.742929	2	1	0	0	8.3668
0.742929	2	1	0	1	6.66452
0.743929	2	1	0	0	11.3771
0.744929	2	1	0	0	11.3771
0.745929	2	1	0	0	8.3668
0.745929	2	1	0	1	6.66452
0.746929	2	1	0	0	11.3771
0.747929	2	1	0	0	11.3771
0.748929	2	1	0	0	11.3771
0.749929	2	1	0	0	11.3771
0.750929	2	1	0	0	11.3771
0.751929	2	1	0	0	11.3771
0.752929	2	1	0	0	11.3771
0.753929	2	1	0	0	11.3771
0.754929	2	1	0	0	11.3771
0.755929	2	1	0	0	11.3771
0.756929	2	1	0	0	8.3668
0.756929	2	1	0	1	6.66452
0.757929	2	1	0	0	11.3771
0.758929	2	1	0	0	8.3668
0.758929	2	1	0	1	6.66452
0.759929	2	1	0	0	8.3668
0.759929	2	1	0	1	6.66452
0.760929	2	1	0	0	11.3771
0.761929	2	1	0	0	11.3771
0.762929	2	1	0	0	8.3668
0.762929	2	1	0	1	6.66452
0.763929	2	1	0	0	11.3771
0.764929	2	1	0	0	11.3771
0.765929	2	1	0	0	8.3668
0.765929	2	1	0	1	6.66452
0.766929	2	1	0	0	11.3771
0.767929	2	1	0	0	11.3771
0.768929	2	1	0	0	11.3771
0.769929	2	1	0	0	11.3771
0.770929	2	1	0	0	11.3771
0.771929	2	1	0	0	11.3771
0.772929	2	1	0	0	11.3771
0.773929	2	1	0	0	11.3771
0.774929	2	1	0	0	11.3771
0.775929	2	1	0	0	11.3771
0.776929	2	1	0	0	8.3668
0.776929	2	1	0	1	6.66452
0.777929	2	1	0	0	11.3771
0.778929	2	1	0	0	8.3668
0.778929	2	1	0	1	6.66452
0.779929	2	1	0	0	8.3668
0.779929	2	1	0	1	6.66452
0.780929	2	1	0	0	11.3771
0.781929	2	1	0	0	11.3771
0.782929	2	1	0	0	8.3668
0.782929	2	1	0	1	6.66452
0.783929	2	1	0	0	11.3771
0.784929	2	1	0	0	11.3771
0.785929	2	1	0	0	8.3668
0.785929	2	1	0	1	6.66452
0.786929	2	1	0	0	11.3771
0.787929	2	1	0	0	11.3771
0.788929	2	1	0	0	11.3771
0.789929	2	1	0	0	11.3771
0.790929	2	1	0	0	11.3771
0.791929	2	1	0	0	11.3771
0.792929	2	1	0	0	11.3771
0.793929	2	1	0	0	11.3771
0.794929	2	1	0	0	11.3771
0.795929	2	1	0	0	11.3771
0.796929	2	1	0	0	8.3668
0.796929	2	1	0	1	6.66452
0.797929	2	1	0	0	11.3771
0.798857	2	1	0	0	8.3668
0.798857	2	1	0	1	6.66452
0.799929	2	1	0	0	8.3668
0.799929	2	1	0	1	6.66452
0.800929	2	1	0	0	11.3771
0.801929	2	1	0	0	11.3771
0.802929	2	1	0	0	8.3668
0.802929	2	1	0	1	6.66452
0.803929	2	1	0	0	11.6847
0.804929	2	1	0	0	11.3771
0.805929	2	1	0	0	8.3668
0.805929	2	1	0	1	6.66452
0.806929	2	1	0	0	11.3771
0.807929	2	1	0	0	11.3771
0.808929	2	1	0	0	11.6847
0.809929	2	1	0	0	11.3771
0.810929	2	1	0	0	11.3771
0.811929	2	1	0	0	11.3771
0.812929	2	1	0	0	11.3771
0.813929	2	1	0	0	11.6847
0.814929	2	1	0	0	11.3771
0.815929	2	1	0	0	11.3771
0.816929	2	1	0	0	8.3668
0.816929	2	1	0	1	6.66452
0.817929	2	1	0	0	5.72681
0.818929	2	1	0	0	2.71651
0.818929	2	1	0	1	-18.4392
0.819929	2	1	0	0	2.71651
0.819929	2	1	0	1	-18.4392
0.820929	2	1	0	0	5.72681
0.821929	2	1	0	0	5.72681
0.822929	2	1	0	0	2.71651
0.822929	2	1	0	1	-18.4392
0.823929	2	1	0	0	5.72681
0.824929	2	1	0	0	5.72681
0.825929	2	1	0	0	2.71651
0.825929	2	1	0	1	-18.4392
0.826929	2	1	0	0	5.72681
0.827929	2	1	0	0	5.72681
0.828929	2	1	0	0	5.72681
0.829929	2	1	0	0	5.72681
0.830929	2	1	0	0	5.72681
0.831929	2	1	0	0	5.72681
0.832929	2	1	0	0	5.72681
0.833929	2	1	0	0	5.72681
0.834929	2	1	0	0	5.72681
0.835929	2	1	0	0	5.72681
0.836929	2	1	0	0	2.71651
0.836929	2	1	0	1	-18.4392
0.837929	2	1	0	0	5.72681
0.838929	2	1	0	0	2.71651
0.838929	2	1	0	1	-18.4392
0.839929	2	1	0	0	2.71651
0.839929	2	1	0	1	-18.4392
0.840929	2	1	0	0	5.72681
0.841929	2	1	0	0	5.72681
0.842929	2	1	0	0	2.71651
0.842929	2	1	0	1	-18.4392
0.843929	2	1	0	0	5.72681
0.844929	2	1	0	0	5.72681
0.845929	2	1	0	0	2.71651
0.845929	2	1	0	1	-18.4392
0.846929	2	1	0	0	5.72681
0.847929	2	1	0	0	5.72681
0.848929	2	1	0	0	5.72681
0.849929	2	1	0	0	5.72681
0.850929	2	1	0	0	5.72681
0.851929	2	1	0	0	5.72681
0.852929	2	1	0	0	5.72681
0.853929	2	1	0	0	5.72681
0.854929	2	1	0	0	5.72681
0.855929	2	1	0	0	5.72681
0.856929	2	1	0	0	2.71651
0.856929	2	1	0	1	-18.4392
0.857929	2	1	0	0	5.72681
0.858929	2	1	0	0	2.71651
0.858929	2	1	0	1	-18.4392
0.859929	2	1	0	0	2.71651
0.859929	2	1	0	1	-18.4392
0.860929	2	1	0	0	5.72681
0.861929	2	1	0	0	5.72681
0.862929	2	1	0	0	2.71651
0.862929	2	1	0	1	-18.4392
0.863929	2	1	0	0	5.72681
0.864929	2	1	0	0	5.72681
0.865929	2	1	0	0	2.71651
0.865929	2	1	0	1	-18.4392
0.866929	2	1	0	0	5.72681
0.867929	2	1	0	0	5.72681
0.868929	2	1	0	0	5.72681
0.869929	2	1	0	0	5.72681
0.870929	2	1	0	0	5.72681
0.871929	2	1	0	0	5.72681
0.872929	2	1	0	0	5.72681
0.873929	2	1	0	0	5.72681
0.874929	2	1	0	0	5.72681
0.875929	2	1	0	0	5.72681
0.876929	2	1	0	0	2.71651
0.876929	2	1	0	1	-18.4392
0.877929	2	1	0	0	5.72681
0.878857	2	1	0	0	2.71651
0.878857	2	1	0	1	-18.4392
0.879929	2	1	0	0	2.71651
0.879929	2	1	0	1	-18.4392
0.880929	2	1	0	0	5.72681
0.881929	2	1	0	0	5.72681
0.882929	2	1	0	0	2.71651
0.882929	2	1	0	1	-18.4392
0.883929	2	1	0	0	5.89463
0.884929	2	1	0	0	5.72681
0.885929	2	1	0	0	2.71651
0.885929	2	1	0	1	-18.4392
0.886929	2	1	0	0	5.72681
0.887929	2	1	0	0	5.72681
0.888929	2	1	0	0	5.89463
0.889929	2	1	0	0	5.72681
0.890929	2	1	0	0	5.72681
0.891929	2	1	0	0	5.72681
0.892929	2	1	0	0	5.72681
0.893929	2	1	0	0	5.89463
0.894929	2	1	0	0	5.72681
0.895929	2	1	0	0	5.72681
0.896929	2	1	0	0	2.71651
0.896929	2	1	0	1	-18.4392
0.897929	2	1	0	0	5.72681
0.898929	2	1	0	0	2.71651
0.898929	2	1	0	1	-18.4392
0.899929	2	1	0	0	2.71651
0.899929	2	1	0	1	-18.4392
0.900929	2	1	0	0	5.72681
0.901929	2	1	0	0	5.72681
0.902929	2	1	0	0	2.71651
0.902929	2	1	0	1	-18.4392
0.903929	2	1	0	0	5.72681
0.904929	2	1	0	0	5.72681
0.905929	2	1	0	0	2.71651
0.905929	2	1	0	1	-18.4392
0.906929	2	1	0	0	5.72681
0.907929	2	1	0	0	5.72681
0.908929	2	1	0	0	5.72681
0.909929	2	1	0	0	5.72681
0.910929	2	1	0	0	5.72681
0.911929	2	1	0	0	5.72681
0.912929	2	1	0	0	5.72681
0.913929	2	1	0	0	5.72681
0.914929	2	1	0	0	5.72681
0.915929	2	1	0	0	5.72681
0.916929	2	1	0	0	2.71651
0.916929	2	1	0	1	-18.4392
0.917929	2	1	0	0	6.79988
0.918929	2	1	0	0	3.78958
0.918929	2	1	0	1	5.06604
0.919929	2	1	0	0	3.78958
0.919929	2	1	0	1	5.06604
0.920929	2	1	0	0	6.79988
0.921929	2	1	0	0	6.79988
0.922929	2	1	0	0	3.78958
0.922929	2	1	0	1	5.06604
0.923929	2	1	0	0	6.79988
0.924929	2	1	0	0	6.79988
0.925929	2	1	0	0	3.78958
0.925929	2	1	0	1	5.06604
0.926929	2	1	0	0	6.79988
0.927929	2	1	0	0	6.79988
0.928929	2	1	0	0	6.79988
0.929929	2	1	0	0	6.79988
0.930929	2	1	0	0	6.79988
0.931929	2	1	0	0	6.79988
0.932929	2	1	0	0	6.79988
0.933929	2	1	0	0	6.79988
0.934929	2	1	0	0	6.79988
0.935929	2	1	0	0	6.79988
0.936929	2	1	0	0	3.78958
0.936929	2	1	0	1	5.06604
0.937929	2	1	0	0	6.79988
0.938929	2	1	0	0	3.78958
0.938929	2	1	0	1	5.06604
0.939929	2	1	0	0	3.78958
0.939929	2	1	0	1	5.06604
0.940929	2	1	0	0	6.79988
0.941929	2	1	0	0	6.79988
0.942929	2	1	0	0	3.78958
0.942929	2	1	0	1	5.06604
0.943929	2	1	0	0	6.79988
0.944929	2	1	0	0	6.79988
0.945929	2	1	0	0	3.78958
0.945929	2	1	0	1	5.06604
0.946929	2	1	0	0	6.79988
0.947929	2	1	0	0	6.79988
0.948929	2	1	0	0	6.79988
0.949929	2	1	0	0	6.79988
0.950929	2	1	0	0	6.79988
0.951929	2	1	0	0	6.79988
0.952929	2	1	0	0	6.79988
0.953929	2	1	0	0	6.79988
0.954929	2	1	0	0	6.79988
0.955929	2	1	0	0	6.79988
0.956929	2	1	0	0	3.78958
0.956929	2	1	0	1	5.06604
0.957929	2	1	0	0	6.79988
0.958857	2	1	0	0	3.78958
0.958857	2	1	0	1	5.06604
0.959929	2	1	0	0	3.78958
0.959929	2	1	0	1	5.06604
0.960929	2	1	0	0	6.79988
0.961929	2	1	0	0	6.79988
0.962929	2	1	0	0	3.78958
0.962929	2	1	0	1	5.06604
0.963929	2	1	0	0	6.87149
0.964929	2	1	0	0	6.79988
0.965929	2	1	0	0	3.78958
0.965929	2	1	0	1	5.06604
0.966929	2	1	0	0	6.79988
0.967929	2	1	0	0	6.79988
0.968929	2	1	0	0	6.87149
0.969929	2	1	0	0	6.79988
0.970929	2	1	0	0	6.79988
0.971929	2	1	0	0	6.79988
0.972929	2	1	0	0	6.79988
0.973929	2	1	0	0	6.87149
0.974929	2	1	0	0	6.79988
0.975929	2	1	0	0	6.79988
0.976929	2	1	0	0	3.78958
0.976929	2	1	0	1	5.06604
0.977929	2	1	0	0	6.79988
0.978929	2	1	0	0	3.78958
0.978929	2	1	0	1	5.06604
0.979929	2	1	0	0	3.78958
0.979929	2	1	0	1	5.06604
0.980929	2	1	0	0	6.79988
0.981929	2	1	0	0	6.79988
0.982929	2	1	0	0	3.78958
0.982929	2	1	0	1	5.06604
0.983929	2	1	0	0	6.79988
0.984929	2	1	0	0	6.79988
0.985929	2	1	0	0	3.78958
0.985929	2	1	0	1	5.06604
0.986929	2	1	0	0	6.79988
0.987929	2	1	0	0	6.79988
0.988929	2	1	0	0	6.79988
0.989929	2	1	0	0	6.79988
0.990929	2	1	0	0	6.79988
0.991929	2	1	0	0	6.79988
0.992929	2	1	0	0	6.79988
0.993929	2	1	0	0	6.79988
0.994929	2	1	0	0	6.79988
0.995929	2	1	0	0	6.79988
0.996929	2	1	0	0	3.78958
0.996929	2	1	0	1	5.06604
0.997929	2	1	0	0	6.79988
0.998929	2	1	0	0	3.78958
0.998929	2	1	0	1	5.06604
0.999929	2	1	0	0	3.78958
0.999929	2	1	0	1	5.06604
1.00093	2	1	0	0	6.79988
1.00193	2	1	0	0	6.79988
1.00293	2	1	0	0	3.78958
1.00293	2	1	0	1	5.06604
1.00393	2	1	0	0	6.79988
1.00493	2	1	0	0	6.79988
1.00593	2	1	0	0	3.78958
1.00593	2	1	0	1	5.06604
1.00693	2	1	0	0	6.79988
1.00793	2	1	0	0	6.79988
1.00893	2	1	0	0	6.79988
1.00993	2	1	0	0	6.79988
1.01093	2	1	0	0	6.79988
1.01193	2	1	0	0	6.79988
1.01293	2	1	0	0	6.79988
1.01393	2	1	0	0	6.79988
1.01493	2	1	0	0	6.79988
1.01593	2	1	0	0	6.79988
1.01693	2	1	0	0	3.78958
1.01693	2	1	0	1	5.06604
1.01793	2	1	0	0	10.7092
1.01893	2	1	0	0	7.69894
1.01893	2	1	0	1	7.41831
1.01993	2	1	0	0	7.69894
1.01993	2	1	0	1	7.41831
1.02093	2	1	0	0	10.7092
1.02193	2	1	0	0	10.7092
1.02293	2	1	0	0	7.69894
1.02293	2	1	0	1	7.41831
1.02393	2	1	0	0	10.7092
1.02493	2	1	0	0	10.7092
1.02593	2	1	0	0	7.69894
1.02593	2	1	0	1	7.41831
1.02693	2	1	0	0	10.7092
1.02793	2	1	0	0	10.7092
1.02893	2	1	0	0	10.7092
1.02993	2	1	0	0	10.7092
1.03093	2	1	0	0	10.7092
1.03193	2	1	0	0	10.7092
1.03293	2	1	0	0	10.7092
1.03393	2	1	0	0	10.7092
1.03493	2	1	0	0	10.7092
1.03593	2	1	0	0	10.7092
1.03693	2	1	0	0	7.69894
1.03693	2	1	0	1	7.41831
1.03793	2	1	0	0	10.7092
1.03886	2	1	0	0	7.69894
1.03886	2	1	0	1	7.41831
1.03993	2	1	0	0	7.69894
1.03993	2	1	0	1	7.41831
1.04093	2	1	0	0	10.7092
1.04193	2	1	0	0	10.7092
1.04293	2	1	0	0	7.69894
1.04293	2	1	0	1	7.41831
1.04393	2	1	0	0	10.7839
1.04493	2	1	0	0	10.7092
1.04593	2	1	0	0	7.69894
1.04593	2	1	0	1	7.41831
1.04693	2	1	0	0	10.7092
1.04793	2	1	0	0	10.7092
1.04893	2	1	0	0	10.7839
1.04993	2	1	0	0	10.7092
1.05093	2	1	0	0	10.7092
1.05193	2	1	0	0	10.7092
1.05293	2	1	0	0	10.7092
1.05393	2	1	0	0	10.7839
1.05493	2	1	0	0	10.7092
1.05593	2	1	0	0	10.7092
1.05693	2	1	0	0	7.69894
1.05693	2	1	0	1	7.41831
1.05793	2	1	0	0	10.7092
1.05893	2	1	0	0	7.69894
1.05893	2	1	0	1	7.41831
1.05993	2	1	0	0	7.69894
1.05993	2	1	0	1	7.41831
1.06093	2	1	0	0	10.7092
1.06193	2	1	0	0	10.7092
1.06293	2	1	0	0	7.69894
1.06293	2	1	0	1	7.41831
1.06393	2	1	0	0	10.7092
1.06493	2	1	0	0	10.7092
1.06593	2	1	0	0	7.69894
1.06593	2	1	0	1	7.41831
1.06693	2	1	0	0	10.7092
1.06793	2	1	0	0	10.7092
1.06893	2	1	0	0	10.7092
1.06993	2	1	0	0	10.7092
1.07093	2	1	0	0	10.7092
1.07193	2	1	0	0	10.7092
1.07293	2	1	0	0	10.7092
1.07393	2	1	0	0	10.7092
1.07493	2	1	0	0	10.7092
1.07593	2	1	0	0	10.7092
1.07693	2	1	0	0	7.69894
1.07693	2	1	0	1	7.41831
1.07793	2	1	0	0	10.7092
1.07893	2	1	0	0	7.69894
1.07893	2	1	0	1	7.41831
1.07993	2	1	0	0	7.69894
1.07993	2	1	0	1	7.41831
1.08093	2	1	0	0	10.7092
1.08193	2	1	0	0	10.7092
1.08293	2	1	0	0	7.69894
1.08293	2	1	0	1	7.41831
1.08393	2	1	0	0	10.7092
1.08493	2	1	0	0	10.7092
1.08593	2	1	0	0	7.69894
1.08593	2	1	0	1	7.41831
1.08693	2	1	0	0	10.7092
1.08793	2	1	0	0	10.7092
1.08893	2	1	0	0	10.7092
1.08993	2	1	0	0	10.7092
1.09093	2	1	0	0	10.7092
1.09193	2	1	0	0	10.7092
1.09293	2	1	0	0	10.7092
1.09393	2	1	0	0	10.7092
1.09493	2	1	0	0	10.7092
1.09593	2	1	0	0	10.7092
1.09693	2	1	0	0	7.69894
1.09693	2	1	0	1	7.41831
1.09793	2	1	0	0	10.7092
1.09893	2	1	0	0	7.69894
1.09893	2	1	0	1	7.41831
1.09993	2	1	0	0	7.69894
1.09993	2	1	0	1	7.41831
1.10093	2	1	0	0	10.7092
1.10193	2	1	0	0	10.7092
1.10293	2	1	0	0	7.69894
1.10293	2	1	0	1	7.41831
1.10393	2	1	0	0	10.7092
1.10493	2	1	0	0	10.7092
1.10593	2	1	0	0	7.69894
1.10593	2	1	0	1	7.41831
1.10693	2	1	0	0	10.7092
1.10793	2	1	0	0	10.7092
1.10893	2	1	0	0	10.7092
1.10993	2	1	0	0	10.7092
1.11093	2	1	0	0	10.7092
1.11193	2	1	0	0	10.7092
1.11293	2	1	0	0	10.7092
1.11393	2	1	0	0	10.7092
1.11493	2	1	0	0	10.7092
1.11593	2	1	0	0	10.7092
1.11693	2	1	0	0	7.69894
1.11693	2	1	0	1	7.41831
1.11793	2	1	0	0	10.7092
1.11886	2	1	0	0	2.45538
1.11886	2	1	0	1	-20.4539
1.11993	2	1	0	0	2.45538
1.11993	2	1	0	1	-20.4539
1.12093	2	1	0	0	5.46568
1.12193	2	1	0	0	5.46568
1.12293	2	1	0	0	2.45538
1.12293	2	1	0	1	-20.4539
1.12393	2	1	0	0	5.45204
1.12493	2	1	0	0	5.46568
1.12593	2	1	0	0	2.45538
1.12593	2	1	0	1	-20.4539
1.12693	2	1	0	0	5.46568
1.12793	2	1	0	0	5.46568
1.12893	2	1	0	0	5.45204
1.12993	2	1	0	0	5.46568
1.13093	2	1	0	0	5.46568
1.13193	2	1	0	0	5.46568
